gene_name,0x58_rep2_state1,0x58_rep3_state1,0x58_rep2_state2,0x58_rep3_state2,0x58_rep2_state3,0x58_rep3_state3,0x58_rep2_state4,0x58_rep3_state4,0x58_rep2_state5,0x58_rep3_state5,0x58_rep2_state6,0x58_rep3_state6,0x58_rep2_state7,0x58_rep3_state7,0x58_rep2_state8,0x58_rep3_state8,0x58modified_state3,Control_rep1,Control_rep2
ygjJ_locusTag_ECDH10B_3254,1,1,0,1,0,0,1,1,2,0,0,4,0,1,5,0,3,2,5
ygjK_locusTag_ECDH10B_3255,19,45,11,18,13,15,5,45,31,23,29,8,18,13,40,25,3,13,40
ygjM_locusTag_ECDH10B_3257,16,83,10,42,11,39,13,80,34,29,19,21,8,22,39,39,2,19,70
ygjN_locusTag_ECDH10B_3258,3,21,3,8,14,12,3,11,17,12,11,5,3,5,4,5,55,8,10
ygjO_locusTag_ECDH10B_3259,364,1046,277,528,495,328,233,767,847,373,566,236,262,217,688,205,4,247,677
ygjP_locusTag_ECDH10B_3260,23,98,12,78,36,54,27,132,74,101,62,47,30,67,107,76,1,32,121
ygjQ_locusTag_ECDH10B_3261,6,18,3,6,5,6,3,8,16,9,2,4,4,6,7,14,27,1,16
ygjR_locusTag_ECDH10B_3262,162,1156,135,782,264,642,187,1630,530,799,539,806,294,745,979,1262,2,441,2845
ygjV_locusTag_ECDH10B_3266,13,47,5,18,17,10,10,39,18,13,16,15,2,9,25,21,1,10,66
yhaB_locusTag_ECDH10B_3294,2,2,0,4,0,0,1,2,2,0,0,3,0,0,0,0,0,0,2
yhaC_locusTag_ECDH10B_3295,4,24,9,2,7,1,1,10,10,3,6,1,3,2,7,2,4,3,10
yhaH_locusTag_ECDH10B_3279,52,287,36,156,77,159,54,345,59,87,83,101,39,78,115,81,0,66,354
yhaI_locusTag_ECDH10B_3280,9,29,6,18,9,10,5,29,19,13,7,12,5,10,30,9,11,6,15
yhaJ_locusTag_ECDH10B_3281,171,787,144,429,317,345,161,924,523,340,482,303,306,298,612,338,1,159,566
yhaK_locusTag_ECDH10B_3282,6,28,6,20,14,20,12,42,20,14,17,17,9,13,25,28,4,14,48
yhaL_locusTag_ECDH10B_3283,24,164,28,79,26,54,15,99,41,42,32,43,10,20,46,20,41,36,119
yhaM_locusTag_ECDH10B_3284,517,1212,430,995,884,1026,447,2070,1041,1096,707,663,336,691,838,766,30,674,1099
yhaO_locusTag_ECDH10B_3285,356,664,385,467,795,527,409,1149,921,636,775,548,586,598,1267,714,6,321,678
yhaV_locusTag_ECDH10B_3303,14,102,23,86,32,65,20,178,93,108,59,65,31,78,100,105,145,23,151
yhbC_locusTag_ECDH10B_3344,837,2808,819,1146,1137,946,677,2372,2250,1285,1448,752,544,711,1911,769,137,839,1672
yhbE_locusTag_ECDH10B_3358,1207,2093,982,854,1357,684,605,1461,2620,729,1416,437,609,351,1444,314,68,755,1185
yhbG_locusTag_ECDH10B_3375,365,1323,294,666,727,553,391,1410,1094,564,976,387,354,403,1229,402,87,374,871
yhbJ_locusTag_ECDH10B_3379,385,1195,380,716,654,641,476,1450,1478,561,1150,400,456,421,1593,554,44,321,1104
yhbN_locusTag_ECDH10B_3374,217,751,184,405,285,407,156,849,653,349,480,299,229,229,673,262,1,282,576
yhbO_locusTag_ECDH10B_3326,8,13,3,11,13,7,5,46,14,12,11,20,7,10,17,18,11,10,23
yhbP_locusTag_ECDH10B_3327,78,202,56,112,99,74,49,220,193,96,144,72,75,86,208,97,10,91,293
yhbQ_locusTag_ECDH10B_3328,42,214,20,114,88,112,36,231,120,159,93,90,81,92,196,81,23,56,165
yhbS_locusTag_ECDH10B_3329,145,1528,125,872,203,452,129,1246,403,545,350,355,154,458,483,449,16,488,2629
yhbT_locusTag_ECDH10B_3330,96,1214,105,647,139,329,102,1013,286,462,258,333,121,265,298,387,0,314,2125
yhbU_locusTag_ECDH10B_3331,23,508,15,253,7,38,5,163,14,45,6,26,5,13,7,24,5,110,706
yhbV_locusTag_ECDH10B_3332,5,214,8,103,6,26,5,75,16,27,20,27,8,12,28,15,42,52,300
yhbW_locusTag_ECDH10B_3333,150,475,119,248,372,351,199,830,250,148,243,149,96,92,246,123,4,157,324
yhbX_locusTag_ECDH10B_3347,32,154,30,58,34,34,15,93,99,48,71,45,26,25,60,44,131,28,106
yhbY_locusTag_ECDH10B_3354,1035,3655,1009,1977,1288,1452,1297,3291,2439,2398,2238,1837,546,1285,2614,1092,2,808,2203
yhcA_locusTag_ECDH10B_3390,4,14,2,8,8,1,4,9,23,6,12,4,4,2,12,1,216,4,4
yhcB_locusTag_ECDH10B_3410,944,4005,704,2251,1708,1963,693,4865,2732,1892,2379,1612,1231,1457,3431,1646,0,947,3472
yhcC_locusTag_ECDH10B_3386,13,87,11,64,17,14,6,42,17,18,12,11,6,7,28,17,4,28,106
yhcD_locusTag_ECDH10B_3391,43,102,29,63,42,44,18,107,109,65,69,32,30,37,84,57,7,33,151
yhcF_locusTag_ECDH10B_3396,40,116,34,64,32,47,26,106,95,63,67,33,36,60,98,66,8,40,127
yhcH_locusTag_ECDH10B_3398,24,145,45,131,96,125,109,632,68,95,90,75,28,83,86,103,51,27,151
yhcM_locusTag_ECDH10B_3409,234,981,256,507,530,448,240,1073,811,383,709,390,273,302,852,356,22,221,609
yhcN_locusTag_ECDH10B_3415,49,436,42,210,65,245,43,635,117,192,104,121,46,111,153,124,3,73,370
yhcO_locusTag_ECDH10B_3416,5,38,9,30,14,23,5,77,17,14,11,22,7,4,29,25,66,20,49
yhdA_locusTag_ECDH10B_3428,324,1013,261,481,467,362,217,952,908,441,737,347,337,289,1195,380,27,318,906
yhdE_locusTag_ECDH10B_3424,193,328,161,202,265,160,130,375,353,164,257,129,172,133,343,120,18,161,262
yhdH_locusTag_ECDH10B_3429,117,1182,134,669,256,379,109,1234,403,347,288,331,167,310,459,401,2,329,1599
yhdJ_locusTag_ECDH10B_3437,16,45,9,23,24,29,15,40,33,15,22,11,6,9,26,18,0,9,37
yhdL_locusTag_ECDH10B_3466,8,23,14,15,13,9,8,28,24,15,13,8,8,14,26,22,7,12,32
yhdN_locusTag_ECDH10B_3468,61,212,47,115,71,84,41,185,189,70,89,82,45,64,143,98,44,66,204
yhdP_locusTag_ECDH10B_3422,337,896,281,456,566,393,240,999,807,382,578,334,403,284,1010,337,0,404,922
yhdT_locusTag_ECDH10B_3432,16,10,5,6,14,19,5,9,13,5,9,4,2,0,5,2,4,7,8
yhdU_locusTag_ECDH10B_3438,11,71,11,22,7,19,14,68,39,40,28,22,10,26,58,49,0,19,33
yhdV_locusTag_ECDH10B_3442,0,5,0,0,1,2,2,7,2,2,1,0,1,5,3,4,3,3,6
yhdW_locusTag_ECDH10B_3443,6,22,4,10,13,15,5,24,19,10,15,7,8,9,26,13,1,15,34
yhdX_locusTag_ECDH10B_3444,4,12,0,7,3,5,3,7,16,6,7,3,2,3,6,8,1,3,14
yhdY_locusTag_ECDH10B_3445,3,15,4,8,0,6,0,17,9,9,7,8,7,5,15,8,0,7,16
yhdZ_locusTag_ECDH10B_3446,9,32,7,18,9,11,4,30,21,21,18,16,6,10,19,14,9,12,34
yheL_locusTag_ECDH10B_3518,84,214,63,63,63,86,28,158,135,89,60,17,14,97,81,60,0,34,142
yheM_locusTag_ECDH10B_3519,20,32,12,27,21,18,11,33,33,16,24,9,8,5,28,8,6,23,52
yheN_locusTag_ECDH10B_3520,35,63,30,44,39,29,14,61,47,32,46,20,19,13,52,18,48,38,65
yheO_locusTag_ECDH10B_3521,189,951,248,487,252,277,176,772,527,321,430,230,212,188,631,211,97,240,826
yheS_locusTag_ECDH10B_3528,392,1755,380,810,788,781,472,1605,1474,694,1020,582,486,506,1341,575,19,396,1135
yheT_locusTag_ECDH10B_3529,139,363,110,179,173,168,91,272,326,129,253,119,101,65,301,94,0,99,218
yheU_locusTag_ECDH10B_3530,8,12,3,6,5,7,1,4,4,1,2,8,2,2,5,1,1,0,6
yheV_locusTag_ECDH10B_3525,3,15,3,3,6,6,4,12,6,4,6,3,4,7,4,9,47,5,12
yhfA_locusTag_ECDH10B_3532,230,1471,215,742,532,745,279,1778,751,798,678,611,322,539,1001,786,1,278,1412
yhfG_locusTag_ECDH10B_3538,1,2,2,3,0,0,2,2,1,0,0,0,0,3,1,1,60,4,2
yhfK_locusTag_ECDH10B_3534,267,889,226,409,487,370,254,863,759,378,608,255,320,303,992,302,2,293,718
yhfL_locusTag_ECDH10B_3545,6,30,5,14,3,3,1,11,7,5,10,3,1,7,11,6,0,2,19
yhfS_locusTag_ECDH10B_3551,16,49,14,33,14,19,4,56,34,21,29,19,19,9,25,20,3,21,63
yhfT_locusTag_ECDH10B_3552,16,30,7,25,9,17,4,34,23,13,26,9,11,10,17,27,0,8,23
yhfU_locusTag_ECDH10B_3553,0,1,0,1,0,0,0,4,1,0,2,2,0,1,1,1,0,0,0
yhfW_locusTag_ECDH10B_3555,4,14,5,8,6,9,4,16,9,8,6,10,1,7,16,7,0,3,18
yhfX_locusTag_ECDH10B_3556,2,19,6,9,5,8,2,21,9,13,5,11,6,11,12,9,2,5,16
yhfY_locusTag_ECDH10B_3557,6,44,7,16,5,27,3,71,24,35,25,25,9,29,51,63,4,21,24
yhfZ_locusTag_ECDH10B_3558,39,206,30,101,56,105,34,314,89,178,83,120,77,158,177,214,11,33,128
yhgE_locusTag_ECDH10B_3577,127,399,92,195,119,137,69,387,196,168,155,91,77,104,278,136,109,116,357
yhgF_locusTag_ECDH10B_3582,668,3368,555,1778,1251,1487,703,3905,2057,1499,1728,1140,699,1097,2165,1140,0,808,2672
yhgG_locusTag_ECDH10B_3585,5,42,7,32,2,14,8,28,3,12,7,10,0,11,3,8,30,5,56
yhgN_locusTag_ECDH10B_3608,149,572,130,315,256,276,129,633,497,252,288,209,139,158,366,178,12,172,514
yhhA_locusTag_ECDH10B_3622,22,200,37,119,38,97,24,369,90,88,70,98,40,124,146,151,0,83,390
yhhH_locusTag_ECDH10B_3657,6,16,1,3,5,2,7,7,19,12,17,3,7,1,19,4,5,1,5
yhhI_locusTag_ECDH10B_3659,19,46,20,22,23,23,10,56,86,17,34,10,25,13,56,15,3,10,35
yhhJ_locusTag_ECDH10B_3660,44,314,27,164,35,85,19,209,68,81,35,54,15,42,66,55,7,59,176
yhhK_locusTag_ECDH10B_3633,91,402,59,157,130,110,70,264,207,159,186,115,88,89,200,77,3,121,327
yhhL_locusTag_ECDH10B_3640,25,99,23,49,34,35,25,78,71,23,58,36,15,23,56,32,11,20,70
yhhM_locusTag_ECDH10B_3641,50,311,34,196,73,156,64,504,158,175,120,94,81,135,219,159,34,82,337
yhhN_locusTag_ECDH10B_3642,165,902,148,541,251,493,210,1320,315,419,370,392,161,390,573,398,18,296,1134
yhhQ_locusTag_ECDH10B_3645,219,1105,177,522,213,394,113,761,455,384,379,276,149,249,380,253,17,254,688
yhhS_locusTag_ECDH10B_3647,110,415,114,213,165,148,108,458,234,232,215,141,123,138,328,212,9,150,458
yhhT_locusTag_ECDH10B_3648,16,102,31,55,53,26,30,93,56,40,52,26,27,20,71,33,14,44,99
yhhW_locusTag_ECDH10B_3612,125,443,72,222,197,248,74,568,339,227,236,163,142,209,412,274,56,126,486
yhhX_locusTag_ECDH10B_3613,272,1394,284,795,598,573,248,1742,834,560,804,567,325,546,1028,552,6,300,1604
yhhY_locusTag_ECDH10B_3615,27,159,39,96,54,97,28,214,95,93,78,75,68,58,177,107,0,37,189
yhhZ_locusTag_ECDH10B_3616,3,2,4,5,5,4,1,9,22,5,9,0,5,5,17,1,1,0,4
yhiD_locusTag_ECDH10B_3684,5,17,26,28,11,14,9,29,6,5,14,4,4,1,12,1,2,6,10
yhiF_locusTag_ECDH10B_3683,3,7,6,8,6,4,4,12,8,1,6,4,2,5,10,1,3,2,7
yhiJ_locusTag_ECDH10B_3663,22,53,14,35,39,27,13,62,64,54,69,29,13,27,65,36,2,15,67
yhiL_locusTag_ECDH10B_3666,15,29,12,12,12,7,5,18,26,13,15,5,10,5,16,9,3,12,25
yhiM_locusTag_ECDH10B_3667,20,88,28,48,26,30,14,53,23,22,28,18,13,14,41,16,20,15,54
yhiN_locusTag_ECDH10B_3668,297,913,236,415,395,348,218,839,597,315,398,217,156,217,472,269,9,273,713
yhiP_locusTag_ECDH10B_3672,57,265,62,165,84,114,48,328,160,141,156,129,74,85,264,133,14,106,405
yhiQ_locusTag_ECDH10B_3673,113,470,120,279,234,183,121,438,320,210,236,213,109,134,360,119,124,115,384
yhiR_locusTag_ECDH10B_3675,494,1757,464,909,807,752,489,1880,1460,938,1144,833,601,742,1859,979,1,526,1522
yhiS_locusTag_ECDH10B_3680,4,9,3,7,2,1,3,6,8,5,9,3,3,3,9,8,1,2,13
yhjA_locusTag_ECDH10B_3695,19,95,15,50,22,23,18,85,52,39,21,26,15,28,42,33,3,19,155
yhjB_locusTag_ECDH10B_3697,14,44,8,28,9,11,6,45,13,6,11,5,4,7,15,4,2,6,37
yhjC_locusTag_ECDH10B_3698,23,157,27,102,20,41,14,86,30,38,22,23,10,35,32,24,7,36,182
yhjD_locusTag_ECDH10B_3699,36,217,46,163,84,92,46,309,67,64,78,73,60,67,183,107,8,76,312
yhjE_locusTag_ECDH10B_3700,88,278,87,169,122,99,74,248,175,70,145,84,43,78,204,84,5,84,221
yhjG_locusTag_ECDH10B_3701,49,225,59,160,143,140,71,427,135,106,150,111,90,83,212,112,0,123,329
yhjH_locusTag_ECDH10B_3702,1,30,7,12,6,5,1,27,8,11,13,6,2,1,15,12,87,3,16
yhjJ_locusTag_ECDH10B_3704,436,1293,387,634,935,528,495,1377,1866,792,1800,676,1095,691,2767,748,35,458,1033
yhjK_locusTag_ECDH10B_3706,230,976,241,501,498,445,235,1142,861,514,683,427,326,460,934,549,3,319,838
yhjQ_locusTag_ECDH10B_3711,34,63,18,45,29,27,16,56,47,25,31,16,7,14,23,14,7,23,82
yhjR_locusTag_ECDH10B_3712,66,168,49,89,50,59,29,140,82,59,68,47,21,48,103,44,32,53,154
yhjV_locusTag_ECDH10B_3718,155,367,146,189,320,142,124,290,503,156,342,105,170,82,379,114,6,119,225
yhjX_locusTag_ECDH10B_3726,23,190,26,198,45,48,12,184,49,61,23,54,19,39,64,56,2,79,894
