"","gene_id","Locus_tag","norm_count","raw_count","BW25113_GSE73673","BW25113_GSE85914"
"2789","xerD","b2894",45.1817909761356,53.5,1,1
"2790","fldB","b2895",26.8737737535955,41.5,1,1
"2791","cptA","b2896",26.5601644679778,32.5,1,1
"2792","sdhE","b2897",65.793471741672,65.5,1,1
"2793","ygfZ","b2898",95.1319303478588,101.5,1,1
"2794","yqfA","b2899",767.089461532491,742,1,1
"2795","yqfB","b2900",24.6420476679534,35,1,1
"2796","bglA","b2901",165.55443737941,240.5,1,1
"2797","ygfF","b2902",4.81541926281339,19.5,1,1
"2798","gcvP","b2903",60.7073343936105,89,1,1
"2799","gcvH","b2904",22.7037494812062,25,1,1
"2800","gcvT","b2905",75.8975862526861,79.5,1,1
"2801","ubiI","b2906",21.2831799721721,27,1,1
"2802","ubiH","b2907",17.0760268726135,21.5,1,1
"2803","pepP","b2908",227.336412994198,235.5,1,1
"2804","ygfB","b2909",315.862537841235,315.5,1,1
"2805","zapA","b2910",158.232887148974,168.5,1,1
"2806","ssrS","b2911",5720.42337228574,5443,NA,1
"2807","fau","b2912",73.218506931145,111.5,1,1
"2808","serA","b2913",1009.84925195895,1319.5,1,1
"2809","rpiA","b2914",442.220922305824,495.5,1,1
"2810",NA,"b2915",9.35443989086106,229,1,NA
"2811","argP","b2916",113.214829328047,279.5,1,1
"2812","scpA","b2917",3.39979107895959,58.5,1,1
"2813","argK","b2918",2.12591978576494,3,1,1
"2814","scpB","b2919",5.80401273252302,6,1,1
"2815","scpC","b2920",1.06295989288247,1.5,1,1
"2816","ygfI","b2921",2.62742208905279,2.5,1,1
"2817","yggE","b2922",407.816757303486,389,1,1
"2818","argO","b2923",14.2354475540988,14.5,1,1
"2819","mscS","b2924",2357.15038473614,2263.5,1,1
"2820","fbaA","b2925",1252.09396336218,1233,1,1
"2821","pgk","b2926",422.502002459663,748.5,1,1
"2822","epd","b2927",147.673257999253,643.5,1,1
"2823","yggC","b2928",78.2359449755769,334,1,1
"2824","yggD","b2929",39.6322377120453,80,1,1
"2825","yggF","b2930",3.475284504103,79,1,1
"2826","cmtA","b2933",0.0479642290454056,1.5,1,1
"2827","cmtB","b2934",0.0204245412464215,0.5,1,1
"2828","tktA","b2935",276.971137268657,264.5,1,1
"2829","loiP","b2936",13.6492946256969,44.5,1,1
"2830","speB","b2937",34.1378526935791,81.5,1,1
"2831","speA","b2938",275.609891338599,293,1,1
"2832","yqgB","b2939",219.22173877343,211,1,1
"2833","yqgC","b2940",3.7968116077083,6,1,1
"2834",NA,"b2941",0.359731717840542,11,1,NA
"2835","metK","b2942",76.6126882165364,104.5,1,1
"2836","galP","b2943",55.9964256742439,171.5,1,1
"2837","yggI","b2944",9.22102047705193,20.5,1,1
"2838","endA","b2945",1.14570538204863,4,1,1
"2839","rsmE","b2946",99.43497564923,97,1,1
"2840","gshB","b2947",238.593609822601,227.5,1,1
"2841","yqgE","b2948",385.766836296689,368.5,1,1
"2842","yqgF","b2949",30.7658816072848,38,1,1
"2843","yggR","b2950",1.2830431269646,38,1,1
"2844","yggS","b2951",32.0219985249188,51,1,1
"2845","yggT","b2952",68.4550791350139,68,1,1
"2846","yggU","b2953",63.058130137267,60,1,1
"2847","rdgB","b2954",36.2992739114214,35.5,1,1
"2848","yggW","b2955",7.44708498331611,19.5,1,1
"2849","yggM","b2956",0.551588634022164,14.5,1,1
"2850","ansB","b2957",6.99917223319618,11,1,1
"2851","yggN","b2958",11.5810817330787,11.5,1,1
"2852","yggL","b2959",44.7135437871112,43.5,1,1
"2853","trmI","b2960",24.2921937918992,26.5,1,1
"2854","mutY","b2961",83.7502456531272,116.5,1,1
"2855","yggX","b2962",345.380933908719,342,1,1
"2856","mltC","b2963",19.774501371487,28,1,1
"2857","nupG","b2964",13.8950028166841,29.5,1,1
"2858","speC","b2965",10.8214558450063,20,1,1
"2859","yqgA","b2966",11.2510118047261,16.5,1,1
"2860","pheV","b2967",1.05096883562112,1,NA,1
"2861","yghD","b2968",1.08694200740517,2.5,1,1
"2862",NA,"b2969",0.189473092855031,4,1,NA
"2863",NA,"b2970",0.189473092855031,4,1,NA
"2864","yghG","b2971",0.572852691024316,1.5,1,1
"2865","pppA","b2972",7.92963454037214,8.5,1,1
"2866","glcA","b2975",5.89874927895054,8,1,1
"2867","glcB","b2976",18.4393228965833,18.5,1,1
"2868","glcG","b2977",18.5118651959831,22,1,1
"2869","glcD","b2979",8.5156702003211,10.5,1,1
"2870","glcC","b2980",28.3761585617702,27,1,1
"2871",NA,"b2981",0,0,1,NA
"2872","insH1","b2982",238.59035022724,227.5,1,1
"2873","yghQ","b2983",1.07139337686754,1.5,1,1
"2874","yghR","b2984",0.525484417810559,0.5,1,1
"2875","yghS","b2985",0.627607124042666,3,1,1
"2876","yghT","b2986",0.0119910572613514,0.5,1,1
"2877","pitB","b2987",0.040849082492843,1,1,1
"2878","gss","b2988",115.142361124252,111,1,1
"2879","yghU","b2989",142.374548258255,159,1,1
"2880","hybG","b2990",12.9996923111354,21.5,1,1
"2881","hybF","b2991",4.10730629084876,14,1,1
"2882","hybE","b2992",5.03725353618445,11,1,1
"2883","hybD","b2993",2.07382012217613,12.5,1,1
"2884","hybC","b2994",4.87749665080905,29,1,1
"2885","hybB","b2995",1.61938811418621,14,1,1
"2886","hybA","b2996",1.78030122687465,6.5,1,1
"2887","hybO","b2997",6.98718117593483,10.5,1,1
"2888","yghW","b2998",0.648031665289088,4,1,1
"2889","gpr","b3001",17.6569974799214,55,1,1
"2890","yqhA","b3002",18.5814277162246,24.5,1,1
"2891","yghA","b3003",34.9270660704539,39.5,1,1
"2892","exbD","b3005",54.2196315809151,54,1,1
"2893","exbB","b3006",1355.43747076289,1294,1,1
"2894","metC","b3008",41.7531445217245,161.5,1,1
"2895","yghB","b3009",68.2079184545814,152,1,1
"2896","yqhC","b3010",29.1097351564015,58,1,1
"2897","yqhD","b3011",57.2079772994717,65.5,1,1
"2898","dkgA","b3012",388.966388695166,372.5,1,1
"2899","yqhG","b3013",1.45945966054955,15,1,1
"2900","yqhH","b3014",3.24320964083164,16.5,1,1
"2901","ftsP","b3017",15.4522053459681,20,1,1
"2902","plsC","b3018",44.7845961969319,45,1,1
"2903","parC","b3019",40.7761897618971,64,1,1
"2904","ygiS","b3020",8.04362181094731,21.5,1,1
"2905","mqsA","b3021",4.75304389690191,5,1,1
"2906","mqsR","b3022",99.8420393840061,95,1,1
"2907","ygiV","b3023",116.19201162244,112,1,1
"2908","ygiW","b3024",557.037167015799,530.5,1,1
"2909","qseB","b3025",9.97433498282816,23,1,1
"2910","qseC","b3026",11.769381008835,30,1,1
"2911","ygiZ","b3027",0.0236841366068789,0.5,1,1
"2912","mdaB","b3028",31.0275627653457,30.5,1,1
"2913","ygiN","b3029",125.077282496174,119.5,1,1
"2914","parE","b3030",41.1876415813078,75,1,1
"2915","yqiA","b3031",50.8542000566996,59,1,1
"2916","cpdA","b3032",58.6885020948125,64,1,1
"2917","yqiB","b3033",46.4105035689881,48,1,1
"2918","nudF","b3034",20.9432322020331,30.5,1,1
"2919","tolC","b3035",521.049651588775,539.5,1,1
"2920","ygiB","b3037",303.029853295526,306,1,1
"2921","ygiC","b3038",52.1337405331584,139.5,1,1
"2922","ygiD","b3039",12.1720113311519,38.5,1,1
"2923","zupT","b3040",270.113103913577,272,1,1
"2924","ribB","b3041",293.853709071454,282.5,1,1
"2925","yqiC","b3042",63.3423397765496,66,1,1
"2926","ygiL","b3043",0.999167149948137,11,1,1
"2927","insC1","b3044",77.7716938359627,74,1,1
"2928","insD1","b3045",2.62742208905279,2.5,1,1
"2929",NA,"b3046",0.367641742435587,9,1,NA
"2930","yqiH","b3047",0,0,1,1
"2931","yqiI","b3048",0,0,1,1
"2932","glgS","b3049",110.351727740217,105,1,1
"2933","yqiJ","b3050",1.06295989288247,1.5,1,1
"2934","yqiK","b3051",2.38411767123492,46,1,1
"2935","hldE","b3052",27.3715924632383,45.5,1,1
"2936","glnE","b3053",34.0728154923826,119.5,1,1
"2937","ygiF","b3054",8.33226486268908,18.5,1,1
"2938","ygiM","b3055",43.6616094153656,55,1,1
"2939","cca","b3056",30.0506623749816,44.5,1,1
"2940","bacA","b3057",7.40318458643706,20.5,1,1
"2941","folB","b3058",1.87622968496546,9.5,1,1
"2942","plsY","b3059",20.7544177972875,27.5,1,1
"2943","ttdR","b3060",6.95384467901579,9.5,1,1
"2944","ttdA","b3061",0.729332391253532,5.5,1,1
"2945","ttdB","b3062",0.0359731717840542,1,1,1
"2946","ttdT","b3063",0.549168554417438,1,1,1
"2947","tsaD","b3064",13.6830194043209,13.5,1,1
"2948","rpsU","b3065",43.0897222604658,41,1,1
"2949","dnaG","b3066",109.950398098398,138.5,1,1
"2950","rpoD","b3067",497.877809015204,504,1,1
"2951","mug","b3068",17.5823167052483,59.5,1,1
"2952","ileX","b3069",0,0,NA,1
"2953","yqjH","b3070",171.1605248686,206.5,1,1
"2954","yqjI","b3071",19.3519080619514,41,1,1
"2955","aer","b3072",9.98632604008952,25,1,1
"2956","patA","b3073",452.018722023313,432.5,1,1
"2957","ygjH","b3074",0.53747547507191,1,1,1
"2958","ebgR","b3075",50.0750987899208,76,1,1
"2959","ebgA","b3076",1.75844121404085,16,1,1
"2960","ebgC","b3077",0,0,1,1
"2961","ygjI","b3078",0.0204245412464215,0.5,1,1
"2962","ygjJ","b3079",0.0204245412464215,0.5,1,1
"2963","ygjK","b3080",0.586758041549823,2,1,1
"2964","fadH","b3081",2.17388401481034,4,1,1
"2965","higA","b3082",17.3409857877484,16.5,1,1
"2966","higB","b3083",5.78032859591615,5.5,1,1
"2967","rlmG","b3084",12.1335098828566,12.5,1,1
"2968","ygjP","b3085",34.2177607814256,34,1,1
"2969","ygjQ","b3086",0.572852691024316,1.5,1,1
"2970","ygjR","b3087",109.928366028639,107,1,1
"2971","alx","b3088",1.24044192847615,5.5,1,1
"2972","sstT","b3089",285.551196100595,277,1,1
"2973","ygjV","b3090",1.60043536795438,2.5,1,1
"2974","uxaA","b3091",9.18440830932311,134.5,1,1
"2975","uxaC","b3092",30.5802189392445,31.5,1,1
"2976","exuT","b3093",14.4127492345957,19.5,1,1
"2977","exuR","b3094",260.138470952833,248,1,1
"2978","yqjA","b3095",168.762196282175,162.5,1,1
"2979","mzrA","b3096",323.914240402008,313,1,1
"2980","yqjC","b3097",333.080976381505,328.5,1,1
"2981","yqjD","b3098",988.508136245229,942.5,1,1
"2982","yqjE","b3099",129.050050482283,130,1,1
"2983","yqjK","b3100",31.2167378802849,35.5,1,1
"2984","yqjF","b3101",76.0782469896489,82,1,1
"2985","yqjG","b3102",775.898644416206,933.5,1,1
"2986","yhaH","b3103",37.3966454841318,52.5,1,1
"2987","yhaI","b3104",0.122547247478529,3,1,1
"2988","yhaJ","b3105",26.4921820229212,43.5,1,1
"2989","yhaK","b3106",7.11550707081981,12.5,1,1
"2990","yhaL","b3107",18.9294300984415,18.5,1,1
"2991","yhaO","b3110",1.21436516559249,5,1,1
"2992","tdcF","b3113",1.074652972228,1.5,1,1
"2993","tdcE","b3114",2.77131477618901,6.5,1,1
"2994","tdcD","b3115",1.09181791811396,2,1,1
"2995","tdcC","b3116",6.32949715033358,6.5,1,1
"2996","tdcB","b3117",0.586758041549823,2,1,1
"2997","tdcA","b3118",0.0479642290454056,2,1,1
"2998","tdcR","b3119",0,0,1,1
"2999","yhaB","b3120",0,0,1,1
"3000","yhaC","b3121",0,0,1,1
"3001","rnpB","b3123",24020.9437069563,22856,NA,1
"3002","garK","b3124",5.26683523536694,5.5,1,1
"3003","garR","b3125",55.4972421439845,1321.5,1,1
"3004","garL","b3126",3.79830149728742,7.5,1,1
"3005","garP","b3127",0.627607124042666,3,1,1
"3006","garD","b3128",2.12562180784911,2.5,1,1
"3007","prlF","b3129",119.284962842997,113.5,1,1
"3008","yhaV","b3130",67.7874898975621,64.5,1,1
"3009","agaR","b3131",13.2090567888321,15,1,1
"3010","kbaZ","b3132",1.40373969140668,22,1,1
"3011","agaV","b3133",2.71135948988225,6,1,1
"3012",NA,"b3134",0,0,1,NA
"3013",NA,"b3135",0.040849082492843,1,1,NA
"3014","agaS","b3136",0.0710524098206367,1.5,1,1
"3015","kbaY","b3137",0.0236841366068789,0.5,1,1
"3016","agaB","b3138",0,0,1,1
"3017","agaC","b3139",0.0359731717840542,1.5,1,1
"3018","agaD","b3140",0.0204245412464215,0.5,1,1
"3019","agaI","b3141",0.54590895905698,1,1,1
"3020","yraH","b3142",4.22755947909135,4.5,1,1
"3021","yraI","b3143",0.0119910572613514,0.5,1,1
"3022","yraJ","b3144",1.19394062434607,4.5,1,1
"3023","yraK","b3145",4.94251698975694,9,1,1
"3024","rsmI","b3146",26.8609789320778,27,1,1
"3025","lpoA","b3147",166.481991394311,168.5,1,1
"3026","yraN","b3148",53.8240805703876,56.5,1,1
"3027","diaA","b3149",79.2107289552658,84.5,1,1
"3028","yraP","b3150",58.0483804541185,61,1,1
"3029","yraQ","b3151",5.53276059680557,23.5,1,1
"3030","yraR","b3152",3.79237819524908,18,1,1
"3031","yhbO","b3153",16.8628696431516,17,1,1
"3032","yhbP","b3154",8.4551189581827,9,1,1
"3033","yhbQ","b3155",8.47880309478957,9.5,1,1
"3034","yhbS","b3156",9.05578235025803,11.5,1,1
"3035","yhbT","b3157",26.9891784011935,29.5,1,1
"3036","yhbU","b3158",14.5837841705097,24,1,1
"3037","yhbV","b3159",4.2186926541729,25.5,1,1
"3038","yhbW","b3160",56.9157134535117,58,1,1
"3039","mtr","b3161",3.41343200953902,8.5,1,1
"3040","deaD","b3162",66.3487080513124,76.5,1,1
"3041","nlpI","b3163",144.039183115894,198.5,1,1
"3042","pnp","b3164",612.555110508106,814.5,1,1
"3043","rpsO","b3165",71.4884823879418,131.5,1,1
"3044","truB","b3166",65.6242163911962,129,1,1
"3045","rbfA","b3167",51.3303130380062,82,1,1
"3046","infB","b3168",170.436825241203,339.5,1,1
"3047","nusA","b3169",312.065179823361,406.5,1,1
"3048","rimP","b3170",351.270816362751,371,1,1
"3049","metY","b3171",6.3058130137267,6,NA,1
"3050","argG","b3172",73.0675352865853,125.5,1,1
"3051","yhbX","b3173",3.59307297502761,66,1,1
"3052","leuU","b3174",0,0,NA,1
"3053","secG","b3175",27.3456142673955,26.5,1,1
"3054","glmM","b3176",65.7264013088127,63.5,1,1
"3055","folP","b3177",131.835920359859,164,1,1
"3056","ftsH","b3178",87.1653114335021,125.5,1,1
"3057","rlmE","b3179",331.519331803339,369.5,1,1
"3058","yhbY","b3180",79.6600688626871,95.5,1,1
"3059","greA","b3181",10.753753704816,38.5,1,1
"3060","dacB","b3182",34.3587590698325,124,1,1
"3061","obgE","b3183",6.73749107513535,18,1,1
"3062","yhbE","b3184",15.4995736191819,20.5,1,1
"3063","rpmA","b3185",41.7737945097098,46.5,1,1
"3064","rplU","b3186",719.146893204127,693,1,1
"3065","ispB","b3187",377.263960917886,370,1,1
"3066","sfsB","b3188",26.6621037510311,170.5,1,1
"3067","murA","b3189",49.3215665262234,111,1,1
"3068","ibaG","b3190",51.6869460382898,56,1,1
"3069","mlaB","b3191",15.28641638972,15.5,1,1
"3070","mlaC","b3192",202.349596130538,204,1,1
"3071","mlaD","b3193",149.493666748415,158,1,1
"3072","mlaE","b3194",47.1189418217837,65,1,1
"3073","mlaF","b3195",11.7649475963758,44,1,1
"3074","yrbG","b3196",17.1152778014717,23.5,1,1
"3075","kdsD","b3197",112.316247277331,116,1,1
"3076","kdsC","b3198",156.152809490565,151.5,1,1
"3077","lptC","b3199",183.618731769596,180,1,1
"3078","lptA","b3200",104.381664329808,108,1,1
"3079","lptB","b3201",40.1455395706051,53,1,1
"3080","rpoN","b3202",359.792554318295,392.5,1,1
"3081","hpf","b3203",868.549598130464,837,1,1
"3082","ptsN","b3204",352.024393618528,358.5,1,1
"3083","yhbJ","b3205",310.553544072157,319,1,1
"3084","npr","b3206",10.9656374385119,73.5,1,1
"3085","yrbL","b3207",132.096934193387,179.5,1,1
"3086","mtgA","b3208",12.9995840631945,53.5,1,1
"3087","elbB","b3209",62.0331394974887,72,1,1
"3088","arcB","b3210",51.1906912128895,128,1,1
"3089","yhcC","b3211",3.48448441935966,10,1,1
"3090","gltB","b3212",436.660523390427,650,1,1
"3091","gltD","b3213",367.170452837677,482,1,1
"3092","gltF","b3214",13.2200638286246,113.5,1,1
"3093","yhcA","b3215",6.95563475615497,66.5,1,1
"3094","yhcD","b3216",10.6991614490662,14,1,1
"3095","insH1","b3218",97.7401017127639,93,1,1
"3096","yhcF","b3219",7.95331867697902,9,1,1
"3097","yhcG","b3220",4.21586639974582,4.5,1,1
"3098","yhcH","b3221",5.80401273252302,6,1,1
"3099","nanK","b3222",11.1062251838424,12,1,1
"3100","nanE","b3223",7.40474607839323,9,1,1
"3101","nanT","b3224",1.84197228963516,8,1,1
"3102","nanA","b3225",4.26383062879123,5.5,1,1
"3103","nanR","b3226",42.0387534248447,40,1,1
"3104","dcuD","b3227",1.47065583976842,10,1,1
"3105","sspB","b3228",69.4113114242075,67,1,1
"3106","sspA","b3229",88.3173553639579,85,1,1
"3107","rpsI","b3230",90.4037444046625,86.5,1,1
"3108","rplM","b3231",134.108568158734,147.5,1,1
"3109","yhcM","b3232",21.3441958720471,114.5,1,1
"3110","yhcB","b3233",370.894050971402,540.5,1,1
"3111","degQ","b3234",252.222651593496,253.5,1,1
"3112","degS","b3235",32.152908615219,70,1,1
"3113","mdh","b3236",315.739990593756,311.5,1,1
"3114","argR","b3237",500.44498662687,480.5,1,1
"3115","yhcN","b3238",97.2575521557079,104,1,1
"3116","yhcO","b3239",18.4112053475172,31.5,1,1
"3117","aaeB","b3240",3.81453675792658,30,1,1
"3118","aaeA","b3241",3.71924000716675,4.5,1,1
"3119","aaeX","b3242",1.57645325343168,1.5,1,1
"3120","aaeR","b3243",23.2030125486503,24,1,1
"3121","tldD","b3244",71.8211428713392,75.5,1,1
"3122","rng","b3247",26.6010135504707,33,1,1
"3123","yhdE","b3248",7.05912751950294,11.5,1,1
"3124","mreD","b3249",6.56633851640237,12.5,1,1
"3125","mreC","b3250",12.0299065115106,35.5,1,1
"3126","mreB","b3251",39.3595296501189,47,1,1
"3127","csrD","b3252",19.7362107681762,87.5,1,1
"3128","acuI","b3253",10.29209771429,16.5,1,1
"3129","accB","b3255",131.157387523624,131.5,1,1
"3130","accC","b3256",98.9600205329528,110.5,1,1
"3131","yhdT","b3257",7.01633711193307,22,1,1
"3132","panF","b3258",18.7056664738015,90.5,1,1
"3133","prmA","b3259",39.6751345955416,44,1,1
"3134","dusB","b3260",73.2341909918493,77,1,1
"3135","fis","b3261",103.117493138348,101,1,1
"3136","yhdJ","b3262",2.19224080521053,20,1,1
"3137","yhdU","b3263",1.24044192847615,5,1,1
"3138","acrS","b3264",1.40929334600308,34.5,1,1
"3139","acrE","b3265",0.040849082492843,1,1,1
"3140","acrF","b3266",1.67857595966378,4,1,1
"3141","yhdV","b3267",2.12591978576494,3,1,1
"3142",NA,"b3268",0.191856916181622,6,1,NA
"3143","yhdX","b3269",4.30599804871658,6.5,1,1
"3144","yhdY","b3270",1.64750566325231,3,1,1
"3145","yhdZ","b3271",5.80075313716257,6,1,1
"3146","rrfF","b3272",0,0,NA,1
"3147","thrV","b3273",0,0,NA,1
"3148","rrfD","b3274",0,0,NA,1
"3149","rrlD","b3275",2.10193767124223,2,NA,1
"3150","alaU","b3276",1.05096883562112,1,NA,1
"3151","ileU","b3277",74.6187873290993,71,NA,1
"3152","rrsD","b3278",0,0,NA,1
"3153","yrdA","b3279",394.63879777573,375.5,1,1
"3154","yrdB","b3280",14.7135636986956,14,1,1
"3155","aroE","b3281",757.507121316226,15441,1,1
"3156","tsaC","b3282",73.6049039985138,116.5,1,1
"3157","yrdD","b3283",143.571233332858,154.5,1,1
"3158","smg","b3284",72.7566708030841,76,1,1
"3159","def","b3287",94.6055525682286,126,1,1
"3160","fmt","b3288",149.79128539391,171.5,1,1
"3161","rsmB","b3289",54.025463925891,95,1,1
"3162","trkA","b3290",29.4848795698343,63,1,1
"3163","mscL","b3291",494.812415072232,477.5,1,1
"3164","zntR","b3292",44.1053956681905,53.5,1,1
"3165","yhdN","b3293",42.2755947909135,45,1,1
"3166","rplQ","b3294",145.129627773805,142,1,1
"3167","rpoA","b3295",1754.24334986006,1718.5,1,1
"3168","rpsD","b3296",491.322305900678,505.5,1,1
"3169","rpsK","b3297",334.196201227181,527,1,1
"3170","rpsM","b3298",280.199705172063,518,1,1
"3171","rpmJ","b3299",236.744847903426,327,1,1
"3172","secY","b3300",244.46596391254,1175,1,1
"3173","rplO","b3301",219.235274631754,538,1,1
"3174","rpmD","b3302",167.265467693411,249.5,1,1
"3175","rpsE","b3303",138.69413778882,351.5,1,1
"3176","rplR","b3304",210.624806189687,352.5,1,1
"3177","rplF","b3305",383.869652920074,592,1,1
"3178","rpsH","b3306",412.921316351456,573.5,1,1
"3179","rpsN","b3307",321.094781229331,504,1,1
"3180","rplE","b3308",1201.96070984691,1367.5,1,1
"3181","rplX","b3309",785.25294707195,887.5,1,1
"3182","rplN","b3310",5019.62011360655,4892.5,1,1
"3183","rpsQ","b3311",62.3824892841808,220,1,1
"3184","rpmC","b3312",334.636821670511,464.5,1,1
"3185","rplP","b3313",461.326759177084,648,1,1
"3186","rpsC","b3314",440.679164232287,772,1,1
"3187","rplV","b3315",530.950667709685,708,1,1
"3188","rpsS","b3316",3460.81421408132,3416,1,1
"3189","rplB","b3317",1442.7643083166,1751,1,1
"3190","rplW","b3318",2605.24943737534,2613.5,1,1
"3191","rplD","b3319",1429.01643513426,1654,1,1
"3192","rplC","b3320",302.524578714606,537,1,1
"3193","rpsJ","b3321",1466.71963216027,1558.5,1,1
"3194","gspB","b3322",10.4686558505395,145,1,1
"3195","gspA","b3323",29.3593830031613,694,1,1
"3196","gspC","b3324",2.18363583622792,4,1,1
"3197","gspD","b3325",3.73966454841318,5,1,1
"3198","gspE","b3326",1.12202124544175,2.5,1,1
"3199","gspF","b3327",1.14689729371193,4,1,1
"3200","gspG","b3328",0.549168554417438,1,1,1
"3201","gspH","b3329",0.549466532333261,1.5,1,1
"3202","gspI","b3330",2.64784663029921,3,1,1
"3203","gspJ","b3331",1.074652972228,1.5,1,1
"3204","gspK","b3332",0.549466532333261,1.5,1,1
"3205","gspL","b3333",5.29569326059843,6,1,1
"3206","gspM","b3334",6.85527954605996,7.5,1,1
"3207","gspO","b3335",4.22429988373089,4.5,1,1
"3208","bfr","b3336",166.602244582554,159,1,1
"3209","bfd","b3337",533.892168495528,508,1,1
"3210","chiA","b3338",5.70042050806964,53,1,1
"3211","tufA","b3339",4085.17713768302,3888.5,1,1
"3212","fusA","b3340",932.405971100127,1969,1,1
"3213","rpsG","b3341",846.545713014399,1102,1,1
"3214","rpsL","b3342",2979.52978749027,3062,1,1
"3215","tusB","b3343",149.902083864098,319,1,1
"3216","tusC","b3344",22.4582284085466,166.5,1,1
"3217","tusD","b3345",57.5170862475604,382,1,1
"3218","yheO","b3346",45.9388132462722,432,1,1
"3219","fkpA","b3347",92.8324747358475,96.5,1,1
"3220","slyX","b3348",8.83406514389276,18,1,1
"3221","slyD","b3349",1683.19320924458,1613.5,1,1
"3222","kefB","b3350",27.2117762875453,134.5,1,1
"3223","kefG","b3351",20.0631444232287,21,1,1
"3224","yheS","b3352",80.493852471443,78.5,1,1
"3225","yheT","b3353",18.254536489241,26.5,1,1
"3226","yheU","b3354",262.277998111208,251,1,1
"3227","prkB","b3355",133.820782784461,136,1,1
"3228","yhfA","b3356",62.1255819846803,61.5,1,1
"3229","crp","b3357",2135.976369929,2043,1,1
"3230","yhfK","b3358",47.3440000247856,164,1,1
"3231","argD","b3359",19.6107982606496,24.5,1,1
"3232","pabA","b3360",10.5807407660318,11.5,1,1
"3233","fic","b3361",94.0278597179948,109,1,1
"3234","yhfG","b3362",51.031943813931,51,1,1
"3235","ppiA","b3363",86.3075454230066,99,1,1
"3236","tsgA","b3364",21.8248996506218,50.5,1,1
"3237","nirB","b3365",66.7866073926753,77,1,1
"3238","nirD","b3366",1.09893306466652,3,1,1
"3239","nirC","b3367",2.66339526083685,4,1,1
"3240","cysG","b3368",11.1372954802538,13,1,1
"3241","yhfL","b3369",2.62742208905279,2.5,1,1
"3242","frlA","b3370",0.331577912496305,7.5,1,1
