ybgS,b0753,JW0736,,,,,,,,,
yafD,b0209,JW5017,,,,,,,,,
yagN,b0280,JW0274,,,,,,,,,
yebF,b1847,JW1836,,,,,,,,,
yebO,b1825,JW1814,,,,,,,,,
yecN,b1869,JW5308,,,,,,,,,
yecF,b1915,JW1900,,,,,,,,,
yceM,mviM,b1068,JW1055,,,,,,,,
ydjJ,b1774,JW1763,,,,,,,,,
ydjX,b1750,JW1739,,,,,,,,,
ydaT,b1358,JW1353,,,,,,,,,
yeiQ,b2172,JW2160,,,,,,,,,
yceO,b1058,JW1045,,,,,,,,,
yedD,b1928,JW1913,,,,,,,,,
yeeY,b2015,JW5834,,,,,,,,,
ydeS,b1504,JW1498,,,,,,,,,
ydfJ,b1543,JW1536,b4600,,,,,,,,
yegJ,b2071,JW2056,,,,,,,,,
yegL,b2073,JW2058,,,,,,,,,
yadG,b0127,JW0123,,,,,,,,,
yaaJ,b0007,JW0006,,,,,,,,,
yehM,yehN,yehO,b2120,JW2108,,,,,,,
ydgJ,b1624,JW5265,,,,,,,,,
yehK,b4541,JW2106,,,,,,,,,
yehY,b2130,JW2118,,,,,,,,,
yeiB,b2152,JW2139,,,,,,,,,
ybbC,b0498,JW0487,,,,,,,,,
yhaJ,b3105,JW3076,,,,,,,,,
ycjR,b1314,JW5202,,,,,,,,,
yhbE,b3184,JW3151,,,,,,,,,
yhbO,b3153,JW5529,,,,,,,,,
ypfJ,b2475,JW2460,,,,,,,,,
ymdA,b1044,JW1031,,,,,,,,,
yjaH,b4001,JW3965,,,,,,,,,
ypfG,b2466,JW2450,,,,,,,,,
yhcC,b3211,JW3178,,,,,,,,,
yhcA,b3215,JW3182,,,,,,,,,
ypfH,b2473,JW5396,,,,,,,,,
yhcO,b3239,JW3208,,,,,,,,,
ygaY,b2681,JW2655,b2680,,,,,,,,
ygcU,ygcT,ygcV,b4463,JW5442,,,,,,,
ygjR,b3087,JW3058,,,,,,,,,
yjfI,b4181,JW4139,,,,,,,,,
yjdJ,b4127,JW4088,,,,,,,,,
yneG,b1523,JW1516,,,,,,,,,
yggP,b4465,JW5477,,,,,,,,,
yggR,b2950,JW2917,,,,,,,,,
yhdN,b3293,JW3255,,,,,,,,,
yfiF,b2581,JW2565,,,,,,,,,
yibA,b3594,JW3568,,,,,,,,,
yqgC,b2940,JW2907,,,,,,,,,
yfiR,b2603,JW2584,,,,,,,,,
yqcC,b2792,JW2763,,,,,,,,,
yfaL,yfaF,yfaJ,yfaK,b2233,JW2227,,,,,,
yfaZ,b2250,JW5371,,,,,,,,,
yfjD,ypjE,b4461,JW5415,b2612/b2613,,,,,,,
yiaA,b3562,JW3534,,,,,,,,,
yfbM,b2272,JW2267,,,,,,,,,
yfcU,yfcT,b4661,JW2334/JW2335,b2337,b2338,,,,,,
yfdY,b2377,JW2374,,,,,,,,,
yobA,b1841,JW1830,,,,,,,,,
yobF,b1824,JW1813,,,,,,,,,
yqjC,b3097,JW5516,,,,,,,,,
yqiI,b3048,JW5509,,,,,,,,,
yrdA,b3279,JW5710,,,,,,,,,
zapA,ygfE,b2910,JW2878,,,,,,,,
znuB,yebI,b1859,JW1848,,,,,,,,
ytfP,b4222,JW4181,,,,,,,,,
znuC,yebM,b1858,JW1847,,,,,,,,
yhhQ,b3471,JW3436,,,,,,,,,
queE,ygcF,b2777,JW2748,,,,,,,,
rapA,hepA,yabA,b0059,JW0058,,,,,,,
rluB,yciL,b1269,JW1261,,,,,,,,
frr,rrf,b0172,JW0167,,,,,,,,
rpsN,b3307,JW3269,,,,,,,,,
selD,fdhB,b1764,JW1753,,,,,,,,
sufS,csdB,ynhB,b1680,JW1670,,,,,,,
thyA,b2827,JW2795,,,,,,,,,
ulaR,yjfQ,b4191,JW4149,,,,,,,,
uppP,bacA,upk,b3057,JW3029,,,,,,,
uvrD,mutU,pdeB,rad,recL,b3813,JW3786,,,,,
ves,ydjR,b1742,JW1731,,,,,,,,
yaeI,b0164,JW5014,,,,,,,,,
ybfB,b0702,JW0691,,,,,,,,,
yaeQ,b0190,JW0186,,,,,,,,,
ybjQ,b0866,JW0850,,,,,,,,,
ybhD,b0768,JW5896,,,,,,,,,
ybhA,b0766,JW0749,,,,,,,,,
ybiO,b0808,JW5108,,,,,,,,,
yahB,b0316,JW0308,,,,,,,,,
yagK,b0277,JW0271,,,,,,,,,
ycbV,b0943,JW5123,,,,,,,,,
yagL,b0278,JW0272,,,,,,,,,
yecT,b1877,JW5310,,,,,,,,,
yceK,b1050,JW5151,,,,,,,,,
ydcF,b1414,JW1411,,,,,,,,,
ydjY,b1751,JW5283,,,,,,,,,
yciA,b1253,JW1245,,,,,,,,,
yacG,b0101,JW5008,,,,,,,,,
ydcR,b1439,JW1434,,,,,,,,,
yeiL,nsr,b2163,JW2150,,,,,,,,
yddA,b1496,JW5242,,,,,,,,,
yedL,b1932,JW1917,,,,,,,,,
yddB,b1495,JW1490,,,,,,,,,
yeeE,b2013,JW1995,,,,,,,,,
yadM,b0138,JW0134,,,,,,,,,
yeeR,b2001,JW1983,,,,,,,,,
ycfH,b1100,JW1086,,,,,,,,,
yadI,b0129,JW0125,,,,,,,,,
ydgU,b4601,JW1589,,,,,,,,,
ycgB,b1188,JW1177,,,,,,,,,
ydfW,intK,b1567,JW1559,,,,,,,,
ygcR,b2770,JW5441,,,,,,,,,
ygfM,b2880,JW2848,,,,,,,,,
ygeF,b2850,JW2818,,,,,,,,,
yjfZ,b4204,JW4162,,,,,,,,,
yjfN,b4188,JW5742,,,,,,,,,
ynfA,b1582,JW1574,,,,,,,,,
yjhG,b4297,JW4259,,,,,,,,,
yfeK,b2419,JW2412,,,,,,,,,
yfgJ,b2510,JW5402,,,,,,,,,
yibD,b3615,JW3590,,,,,,,,,
yfjK,b2627,JW2608,,,,,,,,,
ynbB,b1409,JW1406,,,,,,,,,
ykfF,b0249,JW5023,,,,,,,,,
ykgH,b0310,JW0302,,,,,,,,,
yhfT,b3377,JW3340,,,,,,,,,
yhiM,b3491,JW5944,,,,,,,,,
yoaE,b1816,JW1805,,,,,,,,,
yfcG,b2302,JW2299,,,,,,,,,
yfdX,b2375,JW2372,,,,,,,,,
yhhX,b3440,JW3403,,,,,,,,,
yfcH,b2304,JW2301,,,,,,,,,
yigF,b3817,JW3790,,,,,,,,,
yoaH,b1811,JW1800,,,,,,,,,
yfcP,b2333,JW2330,,,,,,,,,
yqaB,b2690,JW2665,,,,,,,,,
proY,yajM,b0402,JW5055,,,,,,,,
purU,tgs,ychI,b1232,JW1220,,,,,,,
crr,gsr,iex,tgs,treD,b2417,JW2410,,,,,
purF,b2312,JW2309,,,,,,,,,
rho,nitA,psuA,rnsC,sbaA,tsu,b3783,JW3756,,,,
rhsD,b0497,JW0486,,,,,,,,,
rhtA,ybiF,b0813,JW0798,,,,,,,,
rplA,b3984,JW3947,,,,,,,,,
rpmH,rimA,ssaF,b3703,JW3680,,,,,,,
rng,cafA,orfF,yhdF,b3247,JW3216,,,,,,
rraB,yjgD,b4255,JW4212,,,,,,,,
rpoZ,b3649,JW3624,,,,,,,,,
rpsP,b2609,JW2590,,,,,,,,,
rsgA,engC,yjeQ,b4161,JW4122,,,,,,,
rutB,ycdL,b1011,JW5139,,,,,,,,
rzpD,ybcT,b0556,JW5079,,,,,,,,
safA,yneN,b1500,JW1494.1,,,,,,,,
sgcC,yjhN,b4304,JW4266,,,,,,,,
setC,yicK,b3659,JW3633,,,,,,,,
sfmF,ybcG,b0534,JW5072,,,,,,,,
sfmA,b0530,JW0519,,,,,,,,,
sdaB,b2797,JW2768,,,,,,,,,
ssb,exrB,lexC,b4059,JW4020,,,,,,,
sspA,pog,ssp,b3229,JW3198,,,,,,,
smf,b4473,JW5708,,,,,,,,,
alaS,lovB,b2697,JW2667,,,,,,,,
asnS,tss,b0930,JW0913,,,,,,,,
tauC,ssiC,yaiJ,b0367,JW0359,,,,,,,
hsdR,hsr,b4350,JW4313,,,,,,,,
secF,b0409,JW0399,,,,,,,,,
lysS,asuD,herC,b2890,JW2858,,,,,,,
tnaA,ind,b3708,JW3686,,,,,,,,
ybfQ,b4514,JW0694,,,,,,,,,
ybjP,b0865,JW0849,,,,,,,,,
ycaL,b0909,JW0892,,,,,,,,,
ycaM,b0899,JW5119,,,,,,,,,
yafE,b0210,JW0200,,,,,,,,,
yafX,b0248,JW5022,,,,,,,,,
yccT,b0964,JW0947,,,,,,,,,
ybhI,b0770,JW0753,,,,,,,,,
yaiT,b4580,JW0362/JW5051,b0371,b0374,,,,,,,
ybiX,b0804,JW5105,,,,,,,,,
yaiW,b0378,JW0369,,,,,,,,,
yecD,b1867,JW5307,,,,,,,,,
yaiZ,b0380,JW5053,,,,,,,,,
yagF,b0269,JW0262,,,,,,,,,
ydiF,b1694,JW1684,,,,,,,,,
ybjO,b0858,JW0842,,,,,,,,,
yceH,b1067,JW1054,,,,,,,,,
ychO,ychP,b1220,JW1211,,,,,,,,
ydaY,b1366,JW1360,,,,,,,,,
ydaU,b1359,JW1354,,,,,,,,,
ydcL,b1431,JW1427,,,,,,,,,
ydcS,b1440,JW1435,,,,,,,,,
yejL,b2187,JW2175,,,,,,,,,
yejM,yejN,b2188,JW2176,,,,,,,,
yehS,b2124,JW2112,,,,,,,,,
ybbV,b0510,JW0498,,,,,,,,,
ybcJ,b0528,JW5070,,,,,,,,,
ybfA,b0699,JW0688,,,,,,,,,
ybdZ,b4511,JW0577,,,,,,,,,
ybcN,b0547,JW0535,,,,,,,,,
ycjQ,b1313,JW1306,,,,,,,,,
yhcB,b3233,JW5539,,,,,,,,,
ypfN,b4547,JW2457,,,,,,,,,
yidD,b4557,JW3682,,,,,,,,,
yjbB,b4020,JW3980,,,,,,,,,
yphH,b2550,JW5406,,,,,,,,,
ygcN,b2766,JW2736,,,,,,,,,
ygfI,b2921,JW5476,,,,,,,,,
ymgC,b1167,JW1154,,,,,,,,,
yjfC,b4186,JW4144,,,,,,,,,
yjdN,phnB,b4107,JW4068,,,,,,,,
ygeO,b2859,JW5846,,,,,,,,,
ygjH,b3074,JW3045,,,,,,,,,
ygdD,b2807,JW2778,,,,,,,,,
ygeH,b2852,JW2820,,,,,,,,,
yjeN,b4157,JW4118,,,,,,,,,
yicJ,b3657,JW5939,,,,,,,,,
yggT,b2952,JW2919,,,,,,,,,
yggU,b2953,JW5479,,,,,,,,,
yhjV,b3539,JW3508,,,,,,,,,
yghT,b2986,JW2954,,,,,,,,,
yhjG,yhjF,b3524,JW3492,,,,,,,,
yjjB,b4363,JW4327,,,,,,,,,
yjiL,b4334,JW5785,,,,,,,,,
yfgG,b2504,JW5399,,,,,,,,,
yjiX,b4353,JW4316,,,,,,,,,
yodD,b1953,JW5317,,,,,,,,,
yheS,b3352,JW3315,,,,,,,,,
yfcC,b2298,JW2295,,,,,,,,,
yfbV,b2295,JW2292,,,,,,,,,
yigL,b3826,JW5854,,,,,,,,,
yfcF,b2301,JW2298,,,,,,,,,
yfcD,b2299,JW2296,,,,,,,,,
yhhI,b3484,JW3451,,,,,,,,,
ykgF,b0307,JW0300,,,,,,,,,
ynjF,b1758,JW1747,,,,,,,,,
yihI,b3866,JW3837,,,,,,,,,
ynjI,b1762,JW5288,,,,,,,,,
zapE,yhcM,b3232,JW3201,,,,,,,,
tauA,ssiA,yaiR,b0365,JW0357,,,,,,,
tam,yneD,b1519,JW1512,,,,,,,,
hsdM,hsm,b4349,JW4312,,,,,,,,
lacA,b0342,JW0333,,,,,,,,,
tig,b0436,JW0426,,,,,,,,,
tldD,yhdO,b3244,JW3213,,,,,,,,
tpx,yzzJ,b1324,JW1317,,,,,,,,
torI,b4501,JW5387,,,,,,,,,
ttdB,ygjB,b3062,JW3034,,,,,,,,
deoA,tpp,ttg,b4382,JW4345,,,,,,,
tusE,yccK,b0969,JW0952,,,,,,,,
truA,asuC,hisT,leuK,b2318,JW2315,,,,,,
ugd,pmrE,udg,yefA,b2028,JW2010,,,,,,
uspD,yiiT,b3923,JW3894,,,,,,,,
xdhA,ygeS,b2866,JW5462,,,,,,,,
ycaC,b0897,JW0880,,,,,,,,,
ybhG,b0795,JW0779,,,,,,,,,
yafU,b0218,JW0207,,,,,,,,,
ycbU,b0942,JW0925,,,,,,,,,
yccF,b0961,JW0944,,,,,,,,,
yahC,b0317,JW0309,,,,,,,,,
yahD,b0318,JW0310,,,,,,,,,
yeaY,b1806,JW1795,,,,,,,,,
ycbX,b0947,JW5126,,,,,,,,,
yebW,b1837,JW5303,,,,,,,,,
yahM,b0327,JW5044,,,,,,,,,
yebQ,b1828,JW5299,,,,,,,,,
ydiL,b1689,JW1679,,,,,,,,,
ybhR,b0792,JW5803,,,,,,,,,
yebZ,b1840,JW1829,,,,,,,,,
yajG,b0434,JW0424,,,,,,,,,
yceI,b1056,JW1043,,,,,,,,,
ychS,b1228,JW5881,,,,,,,,,
yedR,b1963,JW1946,,,,,,,,,
yedK,yedG,b1931,JW1916,,,,,,,,
yedM,b1935,JW1920,,,,,,,,,
yeeA,b2008,JW1990,,,,,,,,,
ycfL,b1104,JW1090,,,,,,,,,
yadS,b0157,JW0153,,,,,,,,,
yefM,b2017,JW5835,,,,,,,,,
ydfC,rzpQ,b1573,JW1565,,,,,,,,
ydfX,b1568,JW1560,,,,,,,,,
yphD,b2546,JW2530,,,,,,,,,
yjdF,b4121,JW4082,,,,,,,,,
yjfF,b4231,JW5754,,,,,,,,,
ynfC,b1585,JW5258,,,,,,,,,
yghD,ecfC,b2968,JW2935,,,,,,,,
yiaG,b3555,JW3524,,,,,,,,,
yiaO,b3579,JW3551,,,,,,,,,
yfiB,b2605,JW2586,,,,,,,,,
yihP,b3877,JW3848,,,,,,,,,
yqfG,b4684,JW5470.1,,,,,,,,,
yqeG,b2845,JW2813,,,,,,,,,
yidF,b3674,JW3650,,,,,,,,,
yfjI,b2625,JW2605,,,,,,,,,
yfjJ,b2626,JW2607,,,,,,,,,
yieP,b3755,JW5608,,,,,,,,,
yidJ,b3678,JW3654,,,,,,,,,
yoaF,b1793,JW1782,,,,,,,,,
yhiN,b3492,JW3459,,,,,,,,,
yfdK,b2354,JW2350,,,,,,,,,
yfcV,b2339,JW2336,,,,,,,,,
zraP,yjaI,zra,b4002,JW5546,,,,,,,
yehC,b2110,JW2097,,,,,,,,,
yzgL,b3427,JW3390,,,,,,,,,
ytfF,b4210,JW4168,,,,,,,,,
thiI,yajK,b0423,JW0413,,,,,,,,
thrC,b0004,JW0003,,,,,,,,,
thiS,thiG1,b4407,JW3955,,,,,,,,
treC,olgH,b4239,JW4198,,,,,,,,
trmO,tsaA,yaeB,b0195,JW0191,,,,,,,
trpE,b1264,JW1256,,,,,,,,,
ubiX,dedF,b2311,JW2308,,,,,,,,
ubiU,yhbU,b3158,JW3127,,,,,,,,
uvrB,b0779,JW0762,,,,,,,,,
ubiF,yleB,b0662,JW0659,,,,,,,,
uxuR,b4324,JW4287,,,,,,,,,
wcaB,b2058,JW2043,,,,,,,,,
ybjS,b0868,JW5819,,,,,,,,,
yafK,b0224,JW0214,,,,,,,,,
ycaQ,b0916,JW0899,,,,,,,,,
ybgD,b0719,JW0709,,,,,,,,,
yeaE,b1781,JW1770,,,,,,,,,
yafO,b0233,JW0223,,,,,,,,,
ybiI,b0803,JW0788,,,,,,,,,
yebY,b1839,JW1828,,,,,,,,,
yajD,b0410,JW0400,,,,,,,,,
ybiJ,b0802,JW0787,,,,,,,,,
yebS,b1833,JW1822,,,,,,,,,
ybjM,b0848,JW0832,,,,,,,,,
ydaF,b4527,JW1349,b1353.1,,,,,,,,
ydbJ,b4529,JW5215,,,,,,,,,
ydaG,b1355,JW5210,,,,,,,,,
ydiZ,b1724,JW1713,,,,,,,,,
ydaQ,b1346,JW5207,,,,,,,,,
ydbD,b1407,JW5221,,,,,,,,,
ydcU,b1442,JW1437,,,,,,,,,
yeiW,b4502,JW5361,,,,,,,,,
yeiH,b2158,JW2145,,,,,,,,,
ydcO,b1433,JW5229,,,,,,,,,
yeiS,b2145,JW5359,,,,,,,,,
yedE,b1929,JW1914,,,,,,,,,
ydeJ,b1537,JW1530,,,,,,,,,
yeeS,b2002,JW1984,,,,,,,,,
yacL,b0119,JW0115,,,,,,,,,
yedJ,b1962,JW1945,,,,,,,,,
yedF,b1930,JW1915,,,,,,,,,
yadH,b0128,JW0124,,,,,,,,,
ycfS,b1113,JW5820,,,,,,,,,
ydfG,b1539,JW1532,,,,,,,,,
yehL,b2119,JW5349,,,,,,,,,
yegT,b2098,JW2085,,,,,,,,,
yaaX,b0005,JW0004,,,,,,,,,
ydhQ,b1664,JW1656,,,,,,,,,
ydhT,b1669,JW1659,,,,,,,,,
ychE,b1242,JW1229,,,,,,,,,
yciX,b4523,JW5198/JW5199,,,,,,,,,
ycjD,b1289,JW1282,,,,,,,,,
ybdJ,b0580,JW0569,,,,,,,,,
yhcN,b3238,JW5540,,,,,,,,,
yphF,b2548,JW2532,,,,,,,,,
yhcD,b3216,JW3183,,,,,,,,,
yjaG,b3999,JW3963,,,,,,,,,
ygeI,b2853,JW5456,,,,,,,,,
yjfM,b4185,JW4143,,,,,,,,,
ygeR,b2865,JW2833,,,,,,,,,
yfhL,b2562,JW2546,,,,,,,,,
yiaC,b3550,JW3519,,,,,,,,,
yohD,b2136,JW2124,,,,,,,,,
yohO,b4542,JW5354,,,,,,,,,
ynbG,b4674,JW1395.1,,,,,,,,,
ynaJ,b1332,JW1326,,,,,,,,,
yhgF,b3407,JW3370,,,,,,,,,
yfdR,b2361,JW2358,,,,,,,,,
yraP,b3150,JW3119,,,,,,,,,
yqjD,b3098,JW3069,,,,,,,,,
zntR,yhdM,b3292,JW3254,,,,,,,,
suhB,ssyA,b2533,JW2517,,,,,,,,
sufC,ynhD,b1682,JW1672,,,,,,,,
sucD,b0729,JW0718,,,,,,,,,
pheT,b1713,JW1703,,,,,,,,,
trpA,b1260,JW1252,,,,,,,,,
tqsA,ydgG,b1601,JW1593,,,,,,,,
wcaL,yefL,b2044,JW2029,,,,,,,,
ydiM,b1690,JW1680,,,,,,,,,
ychH,b1205,JW1196,,,,,,,,,
yceD,g30k,b1088,JW1074,,,,,,,,
ybjG,b0841,JW5112,,,,,,,,,
ydaS,b1357,JW1352,,,,,,,,,
ydjM,b1728,JW5281,,,,,,,,,
ydaV,b1360,JW1355,,,,,,,,,
yddJ,b1470,JW1466,,,,,,,,,
yedS,b4496,JW5319/JW1948/JW1949,b1964/b1965/b1966,,,,,,,,
yejF,b2180,JW2168,,,,,,,,,
yddK,b1471,JW1467,,,,,,,,,
yacH,b0117,JW0113,,,,,,,,,
yddE,b1464,JW1459,,,,,,,,,
ydeO,b1499,JW1494,,,,,,,,,
yadV,ecpD,b0140,JW0136,,,,,,,,
ydfU,b1560,JW5909,,,,,,,,,
ydfK,b1544,JW1537,,,,,,,,,
ydhX,b1671,JW5271,,,,,,,,,
yehQ,b2122,JW2110,,,,,,,,,
yehR,b2123,JW5351,,,,,,,,,
ybeM,b4581,JW0621,b0626,,,,,,,,
yciF,b1258,JW1250,,,,,,,,,
ycjN,b1310,JW1303,,,,,,,,,
ybaL,ylaA,b0478,JW0467,,,,,,,,
ybcV,b0558,JW5081,,,,,,,,,
ybdN,b0602,JW0595,,,,,,,,,
ybcH,b0567,JW0556,,,,,,,,,
yhbX,b3173,JW5534,,,,,,,,,
yhbW,b3160,JW3129,,,,,,,,,
ygiV,b3023,JW5502,,,,,,,,,
yjeJ,b4145,JW4105,,,,,,,,,
yjbI,b4038,JW3998,,,,,,,,,
yggC,b2928,JW2895,,,,,,,,,
ymfQ,b1153,JW1139,,,,,,,,,
ygeY,b2872,JW2840,,,,,,,,,
yghX,yghY,b4658,JW5926/JW5496,b2999,b3000,,,,,,
yjgH,b4248,JW4206,,,,,,,,,
yfeH,b2410,JW5876,,,,,,,,,
yghF,b2970,JW5484,,,,,,,,,
yjiR,b4340,JW4303,,,,,,,,,
yjhB,b4279,JW5768,,,,,,,,,
yfeX,b2431,JW2424,,,,,,,,,
yfeS,b2420,JW2413,,,,,,,,,
yjjA,b4360,JW5795,,,,,,,,,
yfgM,b2513,JW2497,,,,,,,,,
ynfN,b1551,JW5254,,,,,,,,,
ynfF,b1588,JW5260,,,,,,,,,
yfjS,b2636,JW5921,,,,,,,,,
yfjQ,b2633,JW2614,,,,,,,,,
yoeI,b4678,JW5330.1,,,,,,,,,
yhdW,b3268,JW3236,,,,,,,,,
yobI,b4677,JW1850.1,,,,,,,,,
yfaE,b2236,JW2230,,,,,,,,,
yieK,b3718,JW5613,,,,,,,,,
yqeL,b4683,JW5455.1,,,,,,,,,
yijD,b3964,JW3936,,,,,,,,,
yiaF,b3554,JW5655,,,,,,,,,
yhhS,b3473,JW5945,,,,,,,,,
ynaA,tmpR,b1368,JW1361,,,,,,,,
yifE,b3764,JW3737,,,,,,,,,
yfdN,yzyA,b2357,JW5385,,,,,,,,
yfcN,b2331,JW2328,,,,,,,,,
yraR,b3152,JW5528,,,,,,,,,
yrdD,b3283,JW5949,,,,,,,,,
tfaS,b2353,JW5383,,,,,,,,,
thiB,tbpA,yabL,b0068,JW0067,,,,,,,
tilS,mesJ,yaeN,b0188,JW0183,,,,,,,
torZ,bisZ,b1872,JW1861,,,,,,,,
trmL,yibK,b3606,JW3581,,,,,,,,
yfiC,b2575,JW2559,,,,,,,,,
trmB,trmI,yggH,b2960,JW2927,,,,,,,
topB,b1763,JW1752,,,,,,,,,
torC,b0996,JW0981,,,,,,,,,
tsaD,gcp,ygjD,b3064,JW3036,,,,,,,
uspE,ydaA,b1333,JW1327,,,,,,,,
uraA,b2497,JW2482,,,,,,,,,
ulaD,sgaH,yjfV,b4196,JW4154,,,,,,,
wcaM,yefK,b2043,JW2028,,,,,,,,
ybhC,b0772,JW0755,,,,,,,,,
ybgO,b0716,JW5098,,,,,,,,,
ycaD,b0898,JW0881,,,,,,,,,
ycaP,b0906,JW0889,,,,,,,,,
yeaG,b1783,JW1772,,,,,,,,,
ybhF,b0794,JW5104,,,,,,,,,
ycbB,b0925,JW0908,,,,,,,,,
ybiR,b0818,JW0802,,,,,,,,,
yahO,b0329,JW0321,,,,,,,,,
ydiN,b1691,JW5274,,,,,,,,,
ydiT,b1700,JW1690,,,,,,,,,
ychN,b1219,JW1210,,,,,,,,,
ydjE,b1769,JW1758,,,,,,,,,
yedA,b1959,JW1942,,,,,,,,,
yeeD,b2012,JW1994,,,,,,,,,
ydeN,b1498,JW5243,,,,,,,,,
ydeP,b1501,JW1495,,,,,,,,,
yegH,b2063,JW5336,,,,,,,,,
yegV,b2100,JW2087,,,,,,,,,
ygfK,b2878,JW5923,,,,,,,,,
yibQ,b3614,JW5645,,,,,,,,,
yidI,b3677,JW3653,,,,,,,,,
yhfG,b3362,JW3325,,,,,,,,,
yiiR,b3921,JW3892,,,,,,,,,
yohK,b2142,JW2130,,,,,,,,,
yihF,b3861,JW5574,,,,,,,,,
argS,b1876,JW1865,,,,,,,,,
tatE,ybeC,b0627,JW0622,,,,,,,,
tdcG,yhaP,yhaQ,b4471,JW5520,,,,,,,
tdcR,b3119,JW5525,,,,,,,,,
valS,b4258,JW4215,,,,,,,,,
tolR,b0738,JW0728,,,,,,,,,
tolA,cim,excC,lky,b0739,JW0729,,,,,,
tktB,b2465,JW2449,,,,,,,,,
torR,b0995,JW0980,,,,,,,,,
torS,yccI,b0993,JW5135,,,,,,,,
uup,ycbH,ycbI,b0949,JW0932,,,,,,,
umuD,b1183,JW1172,,,,,,,,,
wecB,nfrC,rffE,yifF,b3786,JW5600,,,,,,
xapB,b2406,JW2397,,,,,,,,,
yjeH,b4141,JW4101,,,,,,,,,
ygeQ,b2863,JW5461,,,,,,,,,
ymfR,b1150,JW1136,,,,,,,,,
yhjE,b3523,JW3491,,,,,,,,,
ylcG,b4509,JW5076,,,,,,,,,
yfeN,b2408,JW2399,,,,,,,,,
yfjL,b2628,JW2609,,,,,,,,,
yhdU,b3263,JW3231,,,,,,,,,
yfjZ,b2645,JW2626,,,,,,,,,
yibH,b3597,JW3571,,,,,,,,,
yfjT,b2637,JW2618,,,,,,,,,
yiaM,b3577,JW3549,,,,,,,,,
ymjA,b1295,JW1288,,,,,,,,,
yohC,b2135,JW5356,,,,,,,,,
yfaA,pufY,b2230,JW2224,,,,,,,,
yheT,b3353,JW3316,,,,,,,,,
yheU,b3354,JW3317,,,,,,,,,
yqeK,b2849,JW2817,,,,,,,,,
yhhA,b3448,JW3413,,,,,,,,,
yoaA,b1808,JW1797,,,,,,,,,
yhfW,b3380,JW3343,,,,,,,,,
yhfX,b3381,JW3344,,,,,,,,,
yohP,b4679,JW5358.1,,,,,,,,,
ynjC,b1755,JW5285,,,,,,,,,
yhjB,b3520,JW3488,,,,,,,,,
ynjD,b1756,JW5286,,,,,,,,,
yfdP,b2359,JW2356,,,,,,,,,
yrfG,b3399,JW5865,,,,,,,,,
yqhD,b3011,JW2978,,,,,,,,,
yraN,b3148,JW3117,,,,,,,,,
tcyN,yecC,b1917,JW1902,,,,,,,,
treA,osmA,b1197,JW1186,,,,,,,,
tonB,exbA,b1252,JW5195,,,,,,,,
uspF,ynaF,yzzL,b1376,JW1370,,,,,,,
ulaF,sgaE,yjfX,b4198,JW4156,,,,,,,
uidC,gusC,b1615,JW1607,,,,,,,,
ulaC,ptxA,sgaA,yjfU,b4195,JW4153,,,,,,
ygeK,ygeL,b2856,JW5458/JW2824,b2855,,,,,,,
yjgN,b4257,JW5759,,,,,,,,,
yghS,b2985,JW5491,,,,,,,,,
ymjD,b4673,JW5960.1,,,,,,,,,
yjjV,b4378,JW4341,,,,,,,,,
yfhG,b2555,JW2539,,,,,,,,,
yjjJ,b4385,JW4348,,,,,,,,,
raiA,yfiA,b2597,JW2578,,,,,,,,
yihL,b3872,JW3843,,,,,,,,,
yqeH,b2846,JW5454,,,,,,,,,
ynbE,b1382,JW1377,,,,,,,,,
yqgA,b2966,JW2934,,,,,,,,,
yidL,b3680,JW3656,,,,,,,,,
ykgA,b0300,JW5037,,,,,,,,,
yigG,b3818,JW5590,,,,,,,,,
yfcJ,b2322,JW2319,,,,,,,,,
yigB,b3812,JW3785,,,,,,,,,
ykgL,b0295,JW5033,,,,,,,,,
yfdI,b2352,JW5382,,,,,,,,,
ynjB,b1754,JW5284,,,,,,,,,
yfeD,b2399,JW2394,,,,,,,,,
yqaE,b2666,JW2641,,,,,,,,,
yqhG,yqhF,b3013,JW5500,,,,,,,,
yraQ,b3151,JW3120,,,,,,,,,
tehA,b1429,JW1425,,,,,,,,,
tdcF,yhaR,b3113,JW5521,,,,,,,,
talA,b2464,JW2448,,,,,,,,,
tamA,yftM,ytfM,b4220,JW4179,,,,,,,
trmH,spoU,b3651,JW3626,,,,,,,,
trxB,b0888,JW0871,,,,,,,,,
tsx,nupA,b0411,JW0401,,,,,,,,
ucpA,yfeF,b2426,JW5394,,,,,,,,
ispU,rth,uppS,yaeS,b0174,JW0169,,,,,,
wcaE,b2055,JW2040,,,,,,,,,
xylF,xylT,b3566,JW3538,,,,,,,,
ydjA,b1765,JW1754,,,,,,,,,
ydiQ,b1697,JW5276,,,,,,,,,
ydiO,b1695,JW5275,,,,,,,,,
ydiR,b1698,JW1688,,,,,,,,,
ydjF,b1770,JW1759,,,,,,,,,
ydjO,b1730,JW1719,,,,,,,,,
ydeK,orfT,b1510,JW1503,,,,,,,,
ybeY,b0659,JW0656,,,,,,,,,
yeeZ,b2016,JW1998,,,,,,,,,
ydfD,b1576,JW1567,,,,,,,,,
ydfO,b1549,JW5252,,,,,,,,,
yegX,b2102,JW5345,,,,,,,,,
ybaT,b0486,JW0475,,,,,,,,,
yciN,b1273,JW1265,,,,,,,,,
ybcO,b0549,JW0537,,,,,,,,,
ybdF,b0579,JW5083,,,,,,,,,
