zwf,c2265,,,,,,,
hdeB,c4320,,,,,,,
hdeA,c4321,,,,,,,
hda,c3013,,,,,,,
hcp,c1006,,,,,,,
hchA,c2385,,,,,,,
hcaT,c3062,,,,,,,
gyrB,c4621,,,,,,,
gyrA,c2773,,,,,,,
gutQ,c3262,,,,,,,
gutM,c3260,,,,,,,
guaC,c0124,,,,,,,
guaB,c3027,,,,,,,
guaA,c3026,,,,,,,
gstB,c0923,,,,,,,
gst,c2027,,,,,,,
gsp,c3725,,,,,,,
gsk,c0597,,,,,,,
gsiD,c0917,,,,,,,
gsiC,c0916,,,,,,,
gsiB,c0915,,,,,,,
gsiA,c0914,,,,,,,
gshB,c3533,,,,,,,
gshA,c3245,,,,,,,
grxD,ydhD,c2048,,,,,,
grxC,c4433,,,,,,,
grxB,c1331,,,,,,,
grxA,c0982,,,,,,,
grpE,c3135,,,,,,,
groS,groES,mopB,c5226,,,,,
groL,groEL,mopA,c5227,,,,,
greB,c4183,,,,,,,
greA,c3938,,,,,,,
grcA,c3103,,,,,,,
gpt,c0384,,,,,,,
gpsA,c4430,,,,,,,
gppA,c4699,,,,,,,
gpmI,c4438,,,,,,,
gpmB,c5482,,,,,,,
gpmA,gpm,pgm,pgmA,c0831,,,,
gor,c4299,,,,,,,
gntX,c4190,,,,,,,
gntU,c4224,,,,,,,
gntT,c4192,,,,,,,
gntR,c4227,,,,,,,
gntP,c5401,,,,,,,
gntK,c4225,,,,,,,
gnsA,c1125,,,,,,,
gnd,c2556,,,,,,,
gmk,c4473,,,,,,,
gmhB,c0241,,,,,,,
gmhA,c0372,,,,,,,
gmd,c2579,,,,,,,
glyS,c4378,,,,,,,
glyQ,c4379,,,,,,,
glyA,c3073,,,,,,,
gluQ,c0177,,,,,,,
gltX,c2936,,,,,,,
gltS,c4478,,,,,,,
gltP,c5074,,,,,,,
gltL,c0736,,,,,,,
gltK,c0737,,,,,,,
gltJ,c0738,,,,,,,
gltD,c3974,,,,,,,
gltB,c3973,,,,,,,
gltA,c0796,,,,,,,
glsA2,c1947,,,,,,,
glsA1,c0605,,,,,,,
glpX,c4877,,,,,,,
glpT,c2781,,,,,,,
glpR,c4200,,,,,,,
glpQ,c2780,,,,,,,
glpK,c4878,,,,,,,
glpG,c4201,,,,,,,
glpF,c4879,,,,,,,
glpE,c4202,,,,,,,
glpD,c4203,,,,,,,
glpC,c2784,,,,,,,
glpB,c2783,,,,,,,
glpA,c2782,,,,,,,
gloB,c0249,,,,,,,
gloA,c2044,,,,,,,
glnS,c0766,,,,,,,
glnQ,c0894,,,,,,,
glnP,c0895,,,,,,,
glnL,c4818,,,,,,,
glnK,c0568,,,,,,,
glnH,c0896,,,,,,,
glnG,ntrC,c4817,,,,,,
glnE,c3801,,,,,,,
glnD,c0202,,,,,,,
glnB,c3076,,,,,,,
glnA,c4819,,,,,,,
glmU,c4655,,,,,,,
glmS,c4654,,,,,,,
glmM,c3932,,,,,,,
glk,c2927,,,,,,,
glgX,c4218,,,,,,,
glgS,c3797,,,,,,,
glgP,c4215,,,,,,,
glgC,c4217,,,,,,,
glgB,c4219,,,,,,,
glgA,c4216,,,,,,,
gldA,c4904,,,,,,,
glcG,c3706,,,,,,,
glcD,c3709,,,,,,,
glcC,c3710,,,,,,,
glcB,c3705,,,,,,,
glaH,c3207,,,,,,,
gipA,c0851,,,,,,,
gip,c0623,,,,,,,
ghrB,c4372,,,,,,,
ghrA,c1295,,,,,,,
ghoT,c5136,,,,,,,
ggt,c4236,,,,,,,
gdx,sugE,c5236,,,,,,
gdhA,c2162,,,,,,,
gcvT,c3485,,,,,,,
gcvR,c3007,,,,,,,
gcvP,c3483,,,,,,,
gcvH,c3484,,,,,,,
gcvA,c3378,,,,,,,
gcl,c0622,,,,,,,
gcd,c0153,,,,,,,
gatZ,c2620,,,,,,,
gatY,c2621,,,,,,,
gatD,c2616,,,,,,,
gatC,c2617,,,,,,,
gatB,c2618,,,,,,,
gatA,c2619,,,,,,,
garR,c3880,,,,,,,
garL,c3881,,,,,,,
gapA,c2184,,,,,,,
gamW,c1537,,,,,,,
galU,c1700,,,,,,,
galT,c0834,,,,,,,
galS,c2685,,,,,,,
galR,c3434,,,,,,,
galP,c3529,,,,,,,
galM,c0832,,,,,,,
galK,c0833,,,,,,,
galF,c2567,,,,,,,
galE,c0835,,,,,,,
gadX,c4327,,,,,,,
gadW,c4326,,,,,,,
gadE,c4323,,,,,,,
gadC,xasA,c1921,,,,,,
gadB,c1922,,,,,,,
gadA,gadS,c4328,,,,,,
gabT,c3210,,,,,,,
gabP,c3211,,,,,,,
gabD,c3209,,,,,,,
fusA,far,fus,c4112,,,,,
fur,c0770,,,,,,,
fumD,ydhZ,c2069,,,,,,
fumC,c2003,,,,,,,
fumB,c5127,,,,,,,
fumA,c2004,,,,,,,
fucU,c3374,,,,,,,
fucR,c3375,,,,,,,
fucP,c3370,,,,,,,
fucO,c3367,,,,,,,
fucI,c3371,,,,,,,
fucA,c3368,,,,,,,
ftsZ,c0113,,,,,,,
ftsY,c4257,,,,,,,
ftsX,c4255,,,,,,,
ftsW,c0107,,,,,,,
ftsQ,c0111,,,,,,,
ftsN,c4886,,,,,,,
ftsL,c0101,,,,,,,
ftsK,c1027,,,,,,,
ftsI,c0102,,,,,,,
ftsE,c4256,,,,,,,
ftsB,c3315,,,,,,,
ftsA,c0112,,,,,,,
ftnB,c2315,,,,,,,
ftnA,c2321,,,,,,,
fsr,c0599,,,,,,,
fsaB,talC,c4905,,,,,,
fsaA,fsa,mipB,c0910,,,,,
fryC,c2925,,,,,,,
fryB,c2926,,,,,,,
fryA,c2922,,,,,,,
frwD,c4912,,,,,,,
frwC,c4907,,,,,,,
frwB,c4908,,,,,,,
fruL,c5493,,,,,,,
fruK,c2703,,,,,,,
fruB,c2704,,,,,,,
fruA,c2702,,,,,,,
frsA,c0386,,,,,,,
frr,c0208,,,,,,,
frmR,c0466,,,,,,,
frmB,c0464,,,,,,,
frmA,c0465,,,,,,,
fre,ubiB,c4791,,,,,,
frdD,c5239,,,,,,,
frdC,c5240,,,,,,,
frdB,c5241,,,,,,,
frdA,c5242,,,,,,,
frc,c2910,,,,,,,
fpr,c4876,,,,,,,
folX,c2846,,,,,,,
folP,c3933,,,,,,,
folM,c1998,,,,,,,
folK,c0175,,,,,,,
folE,c2688,,,,,,,
folD,c0645,,,,,,,
folC,c2860,,,,,,,
folB,c3808,,,,,,,
folA,c0058,,,,,,,
focH,c1245,,,,,,,
focG,c1244,,,,,,,
focF,c1243,,,,,,,
focD,c1242,,,,,,,
focC,c1241,,,,,,,
focA,focA_2,c1042,,,,,,
fnr,c1807,,,,,,,
fmt,c4048,,,,,,,
fliZ,c2336,,,,,,,
fliT,c2341,,,,,,,
fliS,c2340,,,,,,,
fliR,c2367,,,,,,,
fliQ,c2366,,,,,,,
fliP,c2365,,,,,,,
fliO,c2364,,,,,,,
fliN,c2363,,,,,,,
fliM,c2362,,,,,,,
fliL,c2361,,,,,,,
fliK,c2360,,,,,,,
fliJ,c2359,,,,,,,
fliI,c2358,,,,,,,
fliH,c2357,,,,,,,
fliG,c2355,,,,,,,
fliF,c2354,,,,,,,
fliE,c2353,,,,,,,
fliD,c2339,,,,,,,
fliC,c2338,,,,,,,
fliA,c2337,,,,,,,
flhE,c2292,,,,,,,
flhD,c2308,,,,,,,
flhC,c2306,,,,,,,
flhB,c2294,,,,,,,
flhA,c2293,,,,,,,
flgN,c1339,,,,,,,
flgM,c1340,,,,,,,
flgL,c1352,,,,,,,
flgK,c1351,,,,,,,
flgJ,c1350,,,,,,,
flgI,c1349,,,,,,,
flgH,c1348,,,,,,,
flgG,c1347,,,,,,,
flgF,c1346,,,,,,,
flgE,c1345,,,,,,,
flgD,c1344,,,,,,,
flgC,c1343,,,,,,,
flgB,c1342,,,,,,,
flgA,c1341,,,,,,,
fldB,c3475,,,,,,,
fldA,c0771,,,,,,,
fkpB,slpA,c0032,,,,,,
fkpA,c4121,,,,,,,
fklB,c5306,,,,,,,
fixX,c0054,,,,,,,
fixC,c0053,,,,,,,
fixB,c0051/c0052,,,,,,,
fixA,c0050,,,,,,,
fiu,c0890,,,,,,,
fis,c4027,,,,,,,
fimI,c5394,,,,,,,
fimH,c5400,,,,,,,
fimG,c5399,,,,,,,
fimF,c5397,,,,,,,
fimE,c5392,,,,,,,
fimD,c5396,,,,,,,
fimC,c5395,,,,,,,
fimB,c5391,,,,,,,
fimA,c5393,,,,,,,
fieF,c4866,,,,,,,
fic,c4136,,,,,,,
fhuF,c5446,,,,,,,
fhuE,c1374,,,,,,,
fhuD,c0187,,,,,,,
fhuC,c0186,,,,,,,
fhuB,c0188,,,,,,,
fhuA,c0185,,,,,,,
fhlA,c3291,,,,,,,
fhiA,c0377,,,,,,,
ffh,c3131,,,,,,,
fes,c0671,,,,,,,
fepG,c0676,,,,,,,
fepE,c0674,,,,,,,
fepD,c0677,,,,,,,
fepC,c0675,,,,,,,
fepB,c0679,,,,,,,
fepA,c0669,,,,,,,
feoC,c4187,,,,,,,
feoB,c4186,,,,,,,
feoA,c4185,,,,,,,
fecD,c1651,,,,,,,
fdx,c3050,,,,,,,
fdrA,c0632,,,,,,,
fdoI,c4842,,,,,,,
fdoH,c4843,,,,,,,
fdoG,c5624,,,,,,,
fdnI,c1907,,,,,,,
fdnH,c1906,,,,,,,
fdnG,c5623,,,,,,,
fdhF,c5625,,,,,,,
fdhE,c4841,,,,,,,
fdhD,c4847,,,,,,,
fbp,c5329,,,,,,,
fbaB,c2623,,,,,,,
fba,c3503,,,,,,,
fadR,c1635,,,,,,,
fadL,c2889,,,,,,,
fadJ,c2886,,,,,,,
fadI,c2887,,,,,,,
fadD,c2209,,,,,,,
fadB,c4793,,,,,,,
fadA,c4792,,,,,,,
fabZ,c0217,,,,,,,
fabR,c4926,,,,,,,
fabI,c1759,,,,,,,
fabH,c1360,,,,,,,
fabF,c1365,,,,,,,
fabD,c1361,,,,,,,
fabB,c2869,,,,,,,
fabA,c1090,,,,,,,
F7-2,papA,c3592,,,,,,
exuT,c3851,,,,,,,
exuR,c3852,,,,,,,
exoX,c2254,,,,,,,
exbD,c3740,,,,,,,
exbB,c3741,,,,,,,
evgS,c2906,,,,,,,
evgA,c2905,,,,,,,
eutT,c2984,,,,,,,
eutS,c2987,,,,,,,
eutN,cchB,c2981,,,,,,
eutM,cchA,c2982,,,,,,
eutJ,c2979,,,,,,,
eutI,c2983,,,,,,,
eutH,c2977,,,,,,,
eutG,c2978,,,,,,,
eutE,c2980,,,,,,,
eutC,c2974,,,,,,,
eutB,c2975,,,,,,,
ettA,yjjK,c5478,,,,,,
essD,c1561,,,,,,,
esiB,c5321,,,,,,,
erpA,c0191,,,,,,,
erfK,c2476,,,,,,,
era,c3090,,,,,,,
epmA,yjeA,c5243,,,,,,
epd,c3505,,,,,,,
envZ,c4180,,,,,,,
envR,c4030,,,,,,,
entS,c0678,,,,,,,
entH,c0684,,,,,,,
entF,c0673,,,,,,,
entE,c0681,,,,,,,
entD,c0668,,,,,,,
entC,c0680,,,,,,,
entB,c0682,,,,,,,
entA,c0683,,,,,,,
eno,c3344,,,,,,,
engB,c4812,,,,,,,
endA,c3531,,,,,,,
emtA,mltE,c1643,,,,,,
emrY,c2902,,,,,,,
emrK,c2904,,,,,,,
emrE,c2352,,,,,,,
emrD,c4597,,,,,,,
emrB,c3239,,,,,,,
emrA,c3238,,,,,,,
elaB,c2810,,,,,,,
elaA,c2811,,,,,,,
efp,c5232,,,,,,,
efeU,c1155,,,,,,,
efeO,c1156,,,,,,,
efeB,c1157,,,,,,,
edd,c2264,,,,,,,
eda,c2263,,,,,,,
ecpR,matA,c0405,,,,,,
ecpE,yagV,c0400,,,,,,
ecpD,yagW,c0401,,,,,,
ecpD,c0171,,,,,,,
ecpC,yagX,c0402,,,,,,
ecpB,matC,c0403,,,,,,
ecpA,matB,c0404,,,,,,
eco,c2750,,,,,,,
ecnB,c5235,,,,,,,
ecnA,c5234,,,,,,,
ebgR,c3832,,,,,,,
ebgC,c3834,,,,,,,
ebgA,c3833,,,,,,,
eamB,c3102,,,,,,,
eaeH,c0415,,,,,,,
ea10,ssb,c1541,,,,,,
dxs,c0531,,,,,,,
dut,c4464,,,,,,,
dusC,c2672,,,,,,,
dusB,c4026,,,,,,,
dusA,c5018,,,,,,,
dtpA,tppB,c2026,,,,,,
dtd,c4834,,,,,,,
dsrB,c2370,,,,,,,
dsdX,c2900,,,,,,,
dsdC,c2899,,,,,,,
dsdA,c2901,,,,,,,
dsbL,c3786,,,,,,,
dsbI,c3787,,,,,,,
dsbG,c0692,,,,,,,
dsbE,c2732,,,,,,,
dsbD,c5218,,,,,,,
dsbC,c3473,,,,,,,
dsbB,c1633,,,,,,,
dsbA,c4804,,,,,,,
dps,c0898,,,,,,,
dppF,c4355,,,,,,,
dppD,c4356,,,,,,,
dppC,c4357,,,,,,,
dppB,c4358,,,,,,,
dppA,c4361,,,,,,,
dpiA,citB,c0711,,,,,,
dnaX,c0589,,,,,,,
dnaT,c5441,,,,,,,
dnaQ,c0252,,,,,,,
dnaN,c4623,,,,,,,
dnaK,c0019,,,,,,,
dnaJ,c0020,,,,,,,
dnaG,c3817,,,,,,,
dnaE,c0221,,,,,,,
dnaC,c5440,,,,,,,
dnaB,c5026,,,,,,,
dmsD,c1982,,,,,,,
dmsC,c1033,,,,,,,
dmsB,c1032,,,,,,,
dmsA,c1031,,,,,,,
dlgD,c4396,,,,,,,
dld,c2664,,,,,,,
dksA,c0178,,,,,,,
djlA,yabH,c0068,,,,,,
div,c2866,,,,,,,
dinQ,c4300,,,,,,,
dinI,c1328,,,,,,,
dinG,c0883,,,,,,,
dinF,c5015,,,,,,,
dinD,c4469,,,,,,,
dinB,dinP,c0379,,,,,,
digH,yddW,c1920,,,,,,
dicB,c1405,,,,,,,
diaA,c3903,,,,,,,
dgt,c0196,,,,,,,
dgoT,c4612,,,,,,,
dgoK,c4615,,,,,,,
dgkA,c5013,,,,,,,
dgcQ,yedQ,c2374,,,,,,
dgcC,adrA,c0492,,,,,,
der,engA,c3033,,,,,,
deoR,c0925,,,,,,,
deoD,c5468,,,,,,,
deoC,dra,thyR,c5465,,,,,
deoB,drm,thyR,c5467,,,,,
deoA,c5466,,,,,,,
degS,c3990,,,,,,,
degQ,c3989,,,,,,,
def,fms,c4047,,,,,,
dedD,c2859,,,,,,,
dedA,c2862,,,,,,,
decR,c0564,,,,,,,
deaD,c3916,,,,,,,
ddlB,c0110,,,,,,,
ddlA,c0487,,,,,,,
ddg,lpxP,c2915,,,,,,
dcyD,c2333,,,,,,,
dcuS,c5131,,,,,,,
dcuR,c5130,,,,,,,
dcuC,c0712,,,,,,,
dcuB,c5128,,,,,,,
dcuA,c5220,,,,,,,
dctR,c4306,,,,,,,
dctA,c4340,,,,,,,
dcp,c1964,,,,,,,
dcm,c2380,,,,,,,
dcd,c2592,,,,,,,
dbpA,c1817,,,,,,,
dapF,c4730,,,,,,,
dapE,c2999,,,,,,,
dapD,c0201,,,,,,,
dapB,c0037,,,,,,,
dapA,c3006,,,,,,,
damX,c4158,,,,,,,
dam,c4157,,,,,,,
dadX,c1639,,,,,,,
dadA,dadR,c1638,,,,,,
dacD,c2538,,,,,,,
dacC,c0924,,,,,,,
dacB,c3939,,,,,,,
dacA,c0722,,,,,,,
cytR,c4887,,,,,,,
cysZ,c2947,,,,,,,
cysW,c2957,,,,,,,
cysU,c2958,,,,,,,
cysS,c0642,,,,,,,
cysQ,c5313,,,,,,,
cysP,c2959,,,,,,,
cysN,c3318,,,,,,,
cysM,c2955,,,,,,,
cysK,c2948,,,,,,,
cysJ,c3323,,,,,,,
cysI,c3322,,,,,,,
cysH,c3321,,,,,,,
cysG,c4144,,,,,,,
cysE,c4429,,,,,,,
cysD,c3319,,,,,,,
cysC,c3317,,,,,,,
cysB,c1742,,,,,,,
cysA,c2956,,,,,,,
cyoE,c0539,,,,,,,
cyoD,c0540,,,,,,,
cyoC,c0541,,,,,,,
cyoB,c0542,,,,,,,
cyoA,c0543,,,,,,,
cydD,c1024,,,,,,,
cydC,c1023,,,,,,,
cydB,c0812,,,,,,,
cydA,c0811,,,,,,,
cycA,c5307,,,,,,,
cybC,c5335,,,,,,,
cybB,c1844,,,,,,,
cyaY,c4726,,,,,,,
cyaA,c4725,,,,,,,
cvpA,c2857,,,,,,,
cutF,c0231,,,,,,,
cutC,c2289,,,,,,,
cutA,c5219,,,,,,,
cusS,c0656,,,,,,,
cusR,c0657,,,,,,,
cusF,cusX,c0659,,,,,,
cusC,c0658,,,,,,,
cusB,c0660,,,,,,,
cusA,c0661,,,,,,,
cueR,c0607,,,,,,,
cstA,c0685,,,,,,,
csrA,zfiA,c3249,,,,,,
cspI,c3177,,,,,,,
cspH,c1122,,,,,,,
cspG,c1123,,,,,,,
cspF,c3185,,,,,,,
cspE,c0714,,,,,,,
cspD,c1017,,,,,,,
cspC,c2231,,,,,,,
cspB,c3184,,,,,,,
cspA,c4377,,,,,,,
csiE,c3061,,,,,,,
csgG,c1299,,,,,,,
csgF,c1300,,,,,,,
csgE,c1301,,,,,,,
csgD,c1302,,,,,,,
csgC,c1307,,,,,,,
csgB,c1305,,,,,,,
csgA,c1306,,,,,,,
crr,c2952,,,,,,,
crp,c4132,,,,,,,
crl,c0387,,,,,,,
creD,c5487,,,,,,,
creC,c5486,,,,,,,
creB,c5485,,,,,,,
creA,c5484,,,,,,,
crcB,c0715,,,,,,,
cra,fruR,c0098,,,,,,
cpxR,c4864,,,,,,,
cpxP,c4865,,,,,,,
cpxA,c4863,,,,,,,
cpsG,c2573,,,,,,,
cpsB,c2575,,,,,,,
coxT,c0935,,,,,,,
corC,c0743,,,,,,,
corA,c4737,,,,,,,
cof,c0562,,,,,,,
codB,c0455,,,,,,,
codA,c0456,,,,,,,
cobU,c2479,,,,,,,
cobT,c2477,,,,,,,
cobS,c2478,,,,,,,
cobB,c1395,,,,,,,
coaE,c0123,,,,,,,
coaD,kdtB,c4458,,,,,,
coaBC,dfp,c4463,,,,,,
coaA,panK,rts,c4933,,,,,
cnu,ydgT,c2017,,,,,,
cmtB,c3516,,,,,,,
cmtA,c3515,,,,,,,
cmoB,c2285,,,,,,,
cmoA,c2284,,,,,,,
cmk,mssA,c1048,,,,,,
clsB,ybhO,c0872,,,,,,
clsA,cls,nov,c1713,,,,,
clpX,lopC,c0554,,,,,,
clpS,c1018,,,,,,,
clpP,lopP,c0553,,,,,,
clpB,htpM,c3114,,,,,,
clpA,c1019,,,,,,,
clcB,c1983,,,,,,,
clcA,eriC,c0190,,,,,,
citX,c0702,,,,,,,
citG,c0701,,,,,,,
citF,c0704,,,,,,,
citE,c0706,,,,,,,
citC,c0709,,,,,,,
citA,c0710,,,,,,,
cirA,c2690,,,,,,,
chuY,c4316,,,,,,,
chuX,c4315,,,,,,,
chuW,c4314,,,,,,,
chuU,c4317,,,,,,,
chuT,c4313,,,,,,,
chuS,c4307,,,,,,,
chuA,c4308,,,,,,,
cho,c2140,,,,,,,
cheZ,c2296,,,,,,,
cheY,c2297,,,,,,,
cheW,c2302,,,,,,,
cheR,c2299,,,,,,,
cheB,c2298,,,,,,,
cheA,c2303,,,,,,,
chbG,c2132,,,,,,,
chbB,celA,c2137,,,,,,
chbA,celC,c2135,,,,,,
chaC,c1678,,,,,,,
chaB,c1677,,,,,,,
chaA,c1676,,,,,,,
cfa,c2055,,,,,,,
celF,c2133,,,,,,,
celD,c2134,,,,,,,
celB,c2136,,,,,,,
cedA,c2129,,,,,,,
cdsA,c0212,,,,,,,
cdh,c4870,,,,,,,
cdd,c2675,,,,,,,
ccmH,c2731,,,,,,,
ccmF,c2733,,,,,,,
ccmE,cycJ,c2734,,,,,,
ccmD,c2735,,,,,,,
ccmC,c2736,,,,,,,
ccmB,c2737,,,,,,,
ccmA,c2738,,,,,,,
cca,c3806,,,,,,,
cbtA,yeeV,c2532,,,,,,
cbrB,c4639,,,,,,,
cbrA,c4611,,,,,,,
cbpM,c1135,,,,,,,
cbpA,c1136,,,,,,,
cbl,c2447,,,,,,,
carB,c0041,,,,,,,
carA,c0040,,,,,,,
caiT,c0049,,,,,,,
caiF,c0043,,,,,,,
caiE,c0044,,,,,,,
caiD,c0045,,,,,,,
caiC,c0046,,,,,,,
caiB,c0047,,,,,,,
caiA,c0048,,,,,,,
cadC,c5142,,,,,,,
cadB,c5141,,,,,,,
cadA,c5140,,,,,,,
c5477,,,,,,,,
c5476,,,,,,,,
c5464,,,,,,,,
c5458,,,,,,,,
c5455,,,,,,,,
c5451,,,,,,,,
c5449,,,,,,,,
c5448,,,,,,,,
c5447,,,,,,,,
c5437,,,,,,,,
c5435,,,,,,,,
c5434,,,,,,,,
c5433,,,,,,,,
c5432,,,,,,,,
c5431,,,,,,,,
c5426,,,,,,,,
c5425,,,,,,,,
c5424,,,,,,,,
c5423,,,,,,,,
c5421,,,,,,,,
c5416,,,,,,,,
c5411,,,,,,,,
c5406,,,,,,,,
c5398,,,,,,,,
c5390,,,,,,,,
c5387,,,,,,,,
c5386,,,,,,,,
c5385,,,,,,,,
c5384,,,,,,,,
c5383,,,,,,,,
c5382,,,,,,,,
c5381,,,,,,,,
c5380,,,,,,,,
c5379,,,,,,,,
c5378,,,,,,,,
c5377,,,,,,,,
c5376,,,,,,,,
c5375,,,,,,,,
c5374,,,,,,,,
c5373,,,,,,,,
c5372,,,,,,,,
c5371,,,,,,,,
c5361,,,,,,,,
c5357,,,,,,,,
c5356,,,,,,,,
c5355,,,,,,,,
c5351,,,,,,,,
c5349,,,,,,,,
c5347,,,,,,,,
c5343,,,,,,,,
c5334,,,,,,,,
c5330,,,,,,,,
c5324,,,,,,,,
c5322,,,,,,,,
c5314,,,,,,,,
c5312,,,,,,,,
c5304,,,,,,,,
c5303,,,,,,,,
c5302,,,,,,,,
c5301,,,,,,,,
c5300,,,,,,,,
c5299,,,,,,,,
c5298,,,,,,,,
c5297,,,,,,,,
c5296,,,,,,,,
c5295,,,,,,,,
c5293,,,,,,,,
c5290,,,,,,,,
c5286,,,,,,,,
c5282,,,,,,,,
c5271,,,,,,,,
c5270,,,,,,,,
c5269,,,,,,,,
c5246,,,,,,,,
c5233,,,,,,,,
c5229,,,,,,,,
c5225,,,,,,,,
c5223,,,,,,,,
c5221,,,,,,,,
c5216,,,,,,,,
c5215,,,,,,,,
c5213,,,,,,,,
c5212,,,,,,,,
c5211,,,,,,,,
c5210,,,,,,,,
c5209,,,,,,,,
c5208,,,,,,,,
c5207,,,,,,,,
c5206,,,,,,,,
c5205,,,,,,,,
c5200,,,,,,,,
c5199,,,,,,,,
c5197,,,,,,,,
c5196,,,,,,,,
c5195,,,,,,,,
c5194,,,,,,,,
c5193,,,,,,,,
c5191,,,,,,,,
c5190,,,,,,,,
c5178,,,,,,,,
c5176,,,,,,,,
c5175,,,,,,,,
c5174,,,,,,,,
c5173,,,,,,,,
c5172,,,,,,,,
c5171,,,,,,,,
c5170,,,,,,,,
c5169,,,,,,,,
c5167,,,,,,,,
c5166,,,,,,,,
c5165,,,,,,,,
c5164,,,,,,,,
c5163,,,,,,,,
c5162,,,,,,,,
c5161,,,,,,,,
c5160,,,,,,,,
c5158,,,,,,,,
c5157,,,,,,,,
c5156,,,,,,,,
c5155,,,,,,,,
c5154,,,,,,,,
c5153,,,,,,,,
c5152,,,,,,,,
c5150,,,,,,,,
c5149,,,,,,,,
c5148,,,,,,,,
c5147,,,,,,,,
c5146,,,,,,,,
c5143,,,,,,,,
c5137,,,,,,,,
c5135,,,,,,,,
c5132,,,,,,,,
c5129,,,,,,,,
c5083,,,,,,,,
c5081,,,,,,,,
c5078,,,,,,,,
c5075,,,,,,,,
c5073,,,,,,,,
c5065,,,,,,,,
c5061,,,,,,,,
c5060,,,,,,,,
c5059,,,,,,,,
c5058,,,,,,,,
c5057,,,,,,,,
c5056,,,,,,,,
c5055,,,,,,,,
c5051,,,,,,,,
c5044,,,,,,,,
c5043,,,,,,,,
c5042,,,,,,,,
c5041,,,,,,,,
c5040,,,,,,,,
c5039,,,,,,,,
c5038,,,,,,,,
c5035,,,,,,,,
c5034,,,,,,,,
c5033,,,,,,,,
c5032,,,,,,,,
c5030,,,,,,,,
c5029,,,,,,,,
c5027,,,,,,,,
c5025,,,,,,,,
c5024,,,,,,,,
c5023,,,,,,,,
c5022,,,,,,,,
c5021,,,,,,,,
c5012,,,,,,,,
c5008,,,,,,,,
c5000,,,,,,,,
c4998,,,,,,,,
c4993,,,,,,,,
c4992,,,,,,,,
c4987,,,,,,,,
c4986,,,,,,,,
c4985,,,,,,,,
c4984,,,,,,,,
c4983,,,,,,,,
c4982,,,,,,,,
c4981,,,,,,,,
c4978,,,,,,,,
c4977,,,,,,,,
c4973,,,,,,,,
c4965,,,,,,,,
c4960,,,,,,,,
c4942,,,,,,,,
c4938,,,,,,,,
c4934,,,,,,,,
c4925,,,,,,,,
c4924,,,,,,,,
c4920,,,,,,,,
c4909,,,,,,,,
c4903,,,,,,,,
c4898,,,,,,,,
c4897,,,,,,,,
c4896,,,,,,,,
c4895,,,,,,,,
c4894,,,,,,,,
c4889,,,,,,,,
c4882,,,,,,,,
c4868,,,,,,,,
c4860,,,,,,,,
c4858,,,,,,,,
c4854,,,,,,,,
c4849,,,,,,,,
c4848,,,,,,,,
c4846,,,,,,,,
c4839,,,,,,,,
c4838,,,,,,,,
c4837,,,,,,,,
c4836,,,,,,,,
c4831,,,,,,,,
c4830,,,,,,,,
c4829,,,,,,,,
c4828,,,,,,,,
c4814,,,,,,,,
c4813,,,,,,,,
c4811,,,,,,,,
c4808,,,,,,,,
c4805,,,,,,,,
c4780,,,,,,,,
c4779,,,,,,,,
c4778,,,,,,,,
c4777,,,,,,,,
c4776,,,,,,,,
c4775,,,,,,,,
c4774,,,,,,,,
c4772,,,,,,,,
c4771,,,,,,,,
c4770,,,,,,,,
c4769,,,,,,,,
c4768,,,,,,,,
c4767,,,,,,,,
c4766,,,,,,,,
c4765,,,,,,,,
c4764,,,,,,,,
c4763,,,,,,,,
c4762,,,,,,,,
c4761,,,,,,,,
c4760,,,,,,,,
c4759,,,,,,,,
c4758,,,,,,,,
c4757,,,,,,,,
c4756,,,,,,,,
c4755,,,,,,,,
c4754,,,,,,,,
c4753,,,,,,,,
c4752,,,,,,,,
c4748,,,,,,,,
c4745,,,,,,,,
c4743,,,,,,,,
c4739,,,,,,,,
c4738,,,,,,,,
c4736,,,,,,,,
c4735,,,,,,,,
c4728,,,,,,,,
c4727,,,,,,,,
c4720,,,,,,,,
c4712,,,,,,,,
c4703,,,,,,,,
c4689,,,,,,,,
c4688,,,,,,,,
c4663,,,,,,,,
c4661,,,,,,,,
c4656,,,,,,,,
c4650,,,,,,,,
c4647,,,,,,,,
c4645,,,,,,,,
c4626,,,,,,,,
c4618,,,,,,,,
c4617,,,,,,,,
c4616,,,,,,,,
c4610,,,,,,,,
c4605,,,,,,,,
c4594,,,,,,,,
c4584,,,,,,,,
c4581,,,,,,,,
c4580,,,,,,,,
c4579,,,,,,,,
c4578,,,,,,,,
c4577,,,,,,,,
c4576,,,,,,,,
c4575,,,,,,,,
c4574,,,,,,,,
c4573,,,,,,,,
c4572,,,,,,,,
c4571,,,,,,,,
c4570,,,,,,,,
c4569,,,,,,,,
c4568,,,,,,,,
c4567,c5159,,,,,,,
c4566,,,,,,,,
c4565,,,,,,,,
c4564,,,,,,,,
c4563,,,,,,,,
c4562,,,,,,,,
c4561,,,,,,,,
c4560,,,,,,,,
c4559,,,,,,,,
c4558,,,,,,,,
c4557,,,,,,,,
c4556,c5192,,,,,,,
c4555,,,,,,,,
c4554,,,,,,,,
c4553,,,,,,,,
c4552,,,,,,,,
c4551,,,,,,,,
